date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-11-01",103.51,-3.38,790.59,30391.15,0.59,86400.0,0
"2021-11-02",127.66,-2.08,899.28,41297.79,0.69,86400.0,0
"2021-11-03",156.52,-2.87,625.94,49827.89,0.76,86400.0,0
"2021-11-04",143.89,-3.19,756.79,46748.08,0.74,86400.0,0
"2021-11-05",156.49,-3.18,606.46,49852.53,0.76,86399.0,0
"2021-11-06",65.42,-4.18,462.31,8450.46,0.31,86400.0,0
"2021-11-07",114.70,-3.12,804.70,28729.28,0.58,86400.0,0
"2021-11-08",116.92,-2.20,779.02,31898.77,0.61,86400.0,0
"2021-11-09",39.77,-3.07,358.34,3607.16,0.20,86400.0,0
"2021-11-10",97.58,-2.49,839.36,25456.95,0.54,86400.0,0
"2021-11-11",113.74,-2.82,859.17,37936.53,0.66,86400.0,0
"2021-11-12",135.45,-2.89,587.81,42303.47,0.70,86400.0,0
"2021-11-13",138.89,-2.94,572.10,42258.43,0.70,86400.0,0
"2021-11-14",127.08,-3.01,535.45,35566.33,0.64,86400.0,0
"2021-11-15",110.19,-3.19,628.82,31725.90,0.61,86400.0,0
"2021-11-16",90.17,-2.92,620.02,29245.74,0.59,83673.0,0
"2021-11-17",143.97,-2.13,578.77,44581.49,0.72,86400.0,0
"2021-11-18",116.50,-2.74,635.74,34265.71,0.63,86400.0,0
"2021-11-19",42.85,-2.86,600.89,4614.32,0.23,86400.0,0
"2021-11-20",98.53,-2.07,831.85,32396.45,0.61,86400.0,0
"2021-11-21",136.21,-3.12,556.96,40757.19,0.69,86400.0,0
"2021-11-22",136.27,-3.02,556.60,40888.57,0.69,86400.0,0
"2021-11-23",129.15,-3.34,547.97,39105.41,0.67,86400.0,0
"2021-11-24",128.95,-3.21,576.40,38494.99,0.67,86400.0,0
"2021-11-25",130.04,-3.09,533.64,37732.15,0.66,86400.0,0
"2021-11-26",104.34,-3.24,584.03,25712.89,0.55,86400.0,0
"2021-11-27",120.61,-3.68,596.57,32878.50,0.62,86400.0,0
"2021-11-28",122.97,-3.07,511.50,34284.97,0.63,86400.0,0
"2021-11-29",122.85,-3.34,510.29,34227.30,0.63,86400.0,0
"2021-11-30",103.76,-3.68,657.92,27285.52,0.56,86400.0,0
