date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2015-08-01",297.83,-2.36,1214.53,130625.62,1.23,86400.0,0
"2015-08-02",340.49,-2.46,998.38,147058.42,1.30,86400.0,0
"2015-08-03",328.79,-2.75,980.50,141048.64,1.28,86400.0,0
"2015-08-04",302.08,-2.36,1123.97,127730.60,1.22,86400.0,0
"2015-08-05",182.18,-1.95,1234.71,67853.73,0.89,86394.0,0
"2015-08-06",110.82,-2.19,1132.53,25158.89,0.54,86400.0,0
"2015-08-07",210.31,-2.01,1420.84,76595.26,0.94,86400.0,0
"2015-08-08",544.10,5.56,1179.40,117863.83,1.67,42443.0,1
"2015-08-09",290.48,-2.21,1056.90,125961.61,1.21,86400.0,0
"2015-08-10",187.98,-2.48,1138.95,61195.01,0.84,86400.0,0
"2015-08-11",235.24,-1.82,1230.77,103698.26,1.10,86400.0,0
"2015-08-12",281.06,-2.22,1244.84,126574.48,1.21,86400.0,0
"2015-08-13",300.29,-2.19,1063.73,135752.37,1.25,86387.0,0
"2015-08-14",86.63,-2.04,383.87,11231.95,0.36,86400.0,0
"2015-08-15",179.81,-2.11,1221.03,75569.62,0.94,86400.0,0
"2015-08-16",264.86,-1.94,1194.23,119596.90,1.18,86400.0,0
"2015-08-17",67.02,-1.85,386.62,10199.40,0.37,73516.0,0
"2015-08-18",104.68,-2.07,1241.21,23264.42,0.52,86362.0,0
"2015-08-19",156.48,-1.84,1301.62,74393.43,0.93,86400.0,0
"2015-08-20",150.41,-2.95,1345.41,45263.63,0.72,86400.0,0
"2015-08-21",289.89,-2.14,1378.90,133188.26,1.24,86400.0,0
"2015-08-22",247.83,-2.11,1306.62,98495.18,1.07,86400.0,0
"2015-08-23",133.87,-2.66,1258.55,40905.89,0.69,86400.0,0
"2015-08-24",289.81,-2.34,1238.61,131233.28,1.23,86400.0,0
"2015-08-25",315.28,-2.43,970.32,138261.57,1.27,86400.0,0
"2015-08-26",308.55,-2.24,973.95,134194.30,1.25,86400.0,0
"2015-08-27",284.34,-2.11,937.29,126014.38,1.22,85088.0,0
"2015-08-28",270.10,-1.85,980.57,116422.66,1.16,86400.0,0
"2015-08-29",250.99,-2.11,1395.00,100882.62,1.08,86400.0,0
"2015-08-30",124.75,-1.75,895.30,31221.24,0.60,86400.0,0
"2015-08-31",257.97,-2.17,1114.35,116117.96,1.16,86400.0,0
