date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-11-01",8.95,-1.10,67.04,311.76,0.06,86400.0,0
"2020-11-02",10.38,-1.43,119.08,549.14,0.08,86400.0,0
"2020-11-03",16.39,-1.45,102.57,1087.88,0.11,86400.0,0
"2020-11-04",7.86,-1.38,86.29,266.27,0.06,86400.0,0
"2020-11-05",7.01,-1.73,51.38,199.19,0.05,86400.0,0
"2020-11-06",4.33,-1.71,33.79,80.66,0.03,86399.0,0
"2020-11-07",5.40,-1.65,59.27,154.05,0.04,86400.0,0
"2020-11-08",4.62,-1.71,38.38,125.92,0.04,86400.0,0
"2020-11-09",12.41,-1.38,132.60,940.17,0.10,86400.0,0
"2020-11-10",6.64,-2.01,78.61,248.57,0.05,86400.0,0
"2020-11-11",5.37,-1.78,62.72,193.98,0.05,86400.0,0
"2020-11-12",2.95,-1.60,41.57,71.06,0.03,86400.0,0
"2020-11-13",3.84,-1.20,50.44,109.59,0.04,86400.0,0
"2020-11-14",2.83,-1.13,33.00,54.64,0.03,86400.0,0
"2020-11-15",2.59,-1.08,29.57,45.84,0.02,86400.0,0
"2020-11-16",2.64,-1.56,35.50,66.98,0.03,86400.0,0
"2020-11-17",2.55,-1.16,49.18,70.27,0.03,86400.0,0
"2020-11-18",2.42,-2.00,37.07,62.84,0.03,86400.0,0
"2020-11-19",1.35,-2.23,28.94,37.98,0.02,86400.0,0
"2020-11-20",0.92,-2.63,27.61,29.92,0.02,86400.0,0
"2020-11-21",0.62,-2.91,24.39,19.67,0.02,86400.0,0
"2020-11-22",0.08,-2.40,9.78,9.56,0.01,86400.0,0
"2020-11-23",1.22,-1.70,19.89,21.42,0.02,86400.0,0
"2020-11-24",-0.03,-1.81,9.42,8.03,0.01,86400.0,0
"2020-11-25",-0.12,-2.18,9.37,6.13,0.01,86400.0,0
"2020-11-26",0.12,-1.51,5.57,2.76,0.01,86400.0,0
"2020-11-27",0.57,-1.01,10.58,5.75,0.01,86400.0,0
"2020-11-28",-0.34,-1.41,4.82,1.85,0.00,86400.0,0
"2020-11-29",-0.29,-1.28,3.57,1.23,0.00,86400.0,0
"2020-11-30",0.14,-1.15,6.00,2.59,0.01,86400.0,0
