date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-06-01",347.75,-1.56,1065.99,135760.72,1.25,86400.0,0
"2017-06-02",322.75,-1.81,1034.76,118901.43,1.17,86400.0,0
"2017-06-03",194.59,-1.26,1227.05,72556.51,0.92,86400.0,0
"2017-06-04",280.51,-1.29,1209.23,121782.19,1.19,86400.0,0
"2017-06-05",337.89,-1.45,1153.16,142948.10,1.29,86400.0,0
"2017-06-06",362.00,-1.77,985.35,140445.17,1.27,86400.0,0
"2017-06-07",357.92,-1.40,968.34,137588.23,1.26,86393.0,0
"2017-06-08",260.26,-1.47,1223.45,115138.98,1.15,86400.0,0
"2017-06-09",345.73,-1.35,1117.86,142731.97,1.29,86400.0,0
"2017-06-10",211.17,-1.24,1071.62,113090.20,1.28,69335.0,0
"2017-06-11",75.90,-2.14,526.70,19013.23,0.47,85149.0,0
"2017-06-12",312.13,-0.94,968.63,135719.85,1.25,86400.0,0
"2017-06-13",240.15,-1.12,1128.68,90860.14,1.03,86400.0,0
"2017-06-14",161.73,-1.04,1080.97,47104.15,0.74,86400.0,0
"2017-06-15",306.61,-1.23,1175.19,136263.50,1.26,86400.0,0
"2017-06-16",310.89,-1.77,1320.71,111122.58,1.13,86400.0,0
"2017-06-17",255.69,-1.47,1144.21,105455.49,1.10,86400.0,0
"2017-06-18",76.08,-0.99,1235.54,13890.61,0.40,86400.0,0
"2017-06-19",179.43,-0.98,1421.83,55053.00,0.80,86400.0,0
"2017-06-20",239.43,-0.99,1405.49,101126.27,1.08,86400.0,0
"2017-06-21",331.08,-1.42,1340.55,139931.86,1.27,86400.0,0
"2017-06-22",110.14,-1.13,789.74,15378.06,0.42,86400.0,0
"2017-06-23",289.71,-1.53,1401.35,110151.32,1.13,86400.0,0
"2017-06-24",91.72,-1.64,767.94,12340.65,0.38,86400.0,0
"2017-06-25",138.23,-0.60,1553.34,49021.90,0.75,86400.0,0
"2017-06-26",208.14,-1.04,1403.01,87386.63,1.01,86400.0,0
"2017-06-27",322.89,-1.24,1206.82,130053.70,1.23,86400.0,0
"2017-06-28",81.54,-1.42,459.55,7885.60,0.30,86400.0,0
"2017-06-29",80.57,-0.83,1179.72,17059.26,0.44,86400.0,0
"2017-06-30",136.32,-0.64,1403.56,32019.97,0.61,86400.0,0
