date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-10-01",187.53,-2.01,769.54,60396.67,0.84,86400.0,0
"2020-10-02",193.73,-1.70,927.45,68350.28,0.89,86400.0,0
"2020-10-03",195.98,-1.94,711.15,67066.69,0.88,86400.0,0
"2020-10-04",188.15,-1.98,687.36,63015.03,0.85,86400.0,0
"2020-10-05",196.52,-1.97,698.25,68268.88,0.89,86400.0,0
"2020-10-06",196.18,-1.97,695.58,67652.31,0.88,86400.0,0
"2020-10-07",188.10,-2.08,679.32,63036.24,0.85,86400.0,0
"2020-10-08",180.62,-2.23,714.44,62364.81,0.85,86400.0,0
"2020-10-09",182.68,-2.20,670.92,60895.57,0.84,86400.0,0
"2020-10-10",150.23,-2.17,741.88,46405.68,0.73,86400.0,0
"2020-10-11",146.96,-2.53,934.08,47570.96,0.74,86400.0,0
"2020-10-12",116.33,-1.47,971.67,34603.96,0.63,86400.0,0
"2020-10-13",14.42,-1.77,97.98,374.79,0.07,86400.0,0
"2020-10-14",118.45,-2.12,959.84,32635.18,0.61,86400.0,0
"2020-10-15",112.24,-1.42,1075.98,33806.05,0.63,86400.0,0
"2020-10-16",79.65,-1.63,907.18,26478.72,0.55,86400.0,0
"2020-10-17",78.54,-1.95,803.57,14771.08,0.41,86400.0,0
"2020-10-18",25.45,-1.30,224.59,1627.31,0.14,86400.0,0
"2020-10-19",77.00,-1.42,589.13,13825.60,0.40,85008.0,0
"2020-10-20",104.23,-1.94,633.50,22902.39,0.51,86400.0,0
"2020-10-21",102.32,-1.47,975.87,38967.48,0.67,86400.0,0
"2020-10-22",107.04,-1.08,701.56,26253.65,0.55,86400.0,0
"2020-10-23",126.10,-1.55,920.10,47177.26,0.74,86400.0,0
"2020-10-24",60.60,-1.29,312.94,8224.04,0.31,86400.0,0
"2020-10-25",172.38,-1.18,628.08,57692.36,0.82,86400.0,0
"2020-10-26",135.12,-1.55,855.86,43596.54,0.71,86400.0,0
"2020-10-27",116.87,-1.58,570.20,31722.03,0.61,84506.0,0
"2020-10-28",108.56,-1.78,721.11,26188.35,0.55,86400.0,0
"2020-10-29",145.68,-1.63,572.31,43548.76,0.71,86400.0,0
"2020-10-30",147.28,-1.75,721.33,48513.96,0.75,86400.0,0
"2020-10-31",145.57,-1.67,562.36,43037.71,0.71,84540.0,0
