date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-06-01",294.74,-2.00,1228.79,126748.95,1.21,86400.0,0
"2019-06-02",282.09,-2.10,1304.78,117951.30,1.17,86400.0,0
"2019-06-03",260.33,-3.43,1350.73,107049.63,1.11,86400.0,0
"2019-06-04",325.68,-2.10,1184.60,147900.93,1.31,86400.0,0
"2019-06-05",338.68,-2.51,1178.07,157011.43,1.35,86400.0,0
"2019-06-06",298.25,-2.67,1352.65,137223.10,1.26,86400.0,0
"2019-06-07",204.02,-2.67,1437.53,105740.93,1.11,86400.0,0
"2019-06-08",200.85,-1.64,1246.97,76580.99,0.94,86400.0,0
"2019-06-09",292.39,-1.85,1425.84,148477.38,1.31,86400.0,0
"2019-06-10",205.38,-2.23,1489.09,83498.03,0.98,86398.0,0
"2019-06-11",256.57,-1.52,1417.87,115333.56,1.16,86400.0,0
"2019-06-12",316.49,-2.20,1239.26,146157.57,1.30,86325.0,0
"2019-06-13",239.29,-3.78,1292.36,101782.04,1.09,86400.0,0
"2019-06-14",249.07,-2.26,1341.24,107051.84,1.11,86400.0,0
"2019-06-15",254.26,-2.04,1286.54,112055.79,1.14,86400.0,0
"2019-06-16",203.82,-2.00,1319.46,95712.64,1.05,86400.0,0
"2019-06-17",218.50,-2.36,1158.24,99673.52,1.07,86399.0,0
"2019-06-18",260.92,-1.94,1388.55,98921.85,1.07,86400.0,0
"2019-06-19",176.47,-2.87,1439.00,66031.86,0.87,86400.0,0
"2019-06-20",244.50,-2.08,1062.73,82219.28,0.98,86400.0,0
"2019-06-21",194.04,-1.80,1549.01,80825.14,0.97,86400.0,0
"2019-06-22",199.88,-2.17,1274.96,62438.41,0.85,86400.0,0
"2019-06-23",143.22,-2.08,1203.94,40399.12,0.68,86400.0,0
"2019-06-24",200.73,-2.07,1463.74,94019.28,1.04,86400.0,0
"2019-06-25",218.93,-2.22,1299.09,74110.91,0.93,86400.0,0
"2019-06-26",211.24,-2.05,1262.16,77815.67,0.95,86400.0,0
"2019-06-27",295.26,-2.25,1224.86,143962.06,1.29,86400.0,0
"2019-06-28",359.78,-2.35,1126.83,161136.72,1.37,86400.0,0
"2019-06-29",350.55,-2.50,1543.42,139138.64,1.27,86400.0,0
"2019-06-30",256.00,-2.44,1255.82,85138.33,0.99,86400.0,0
