date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-08-01",307.79,-1.82,1083.57,144713.83,1.29,86400.0,0
"2020-08-02",220.52,-1.97,1348.55,96461.45,1.08,82848.0,0
"2020-08-03",278.31,-1.42,1181.21,119434.79,1.18,86400.0,0
"2020-08-04",284.59,-1.51,1165.17,142082.74,1.28,86400.0,0
"2020-08-05",279.43,-1.70,1176.87,152352.68,1.33,86400.0,0
"2020-08-06",413.77,6.32,1213.10,182983.95,2.69,25200.0,1
"2020-08-07",191.70,-1.56,1214.02,99869.34,1.18,72000.0,0
"2020-08-08",333.48,-1.65,1278.03,104708.38,1.27,64799.0,1
"2020-08-09",296.79,-1.86,1154.15,142872.06,1.29,86400.0,0
"2020-08-10",296.40,-1.47,1160.55,138771.44,1.27,86400.0,0
"2020-08-11",117.93,-1.73,1089.48,35241.49,0.64,86400.0,0
"2020-08-12",247.97,-1.45,1183.02,123159.61,1.19,86400.0,0
"2020-08-13",268.65,-1.51,1182.38,129350.89,1.22,86400.0,0
"2020-08-14",300.78,-1.45,1171.69,144337.59,1.29,86400.0,0
"2020-08-15",153.54,-1.37,1217.29,45590.06,0.73,86400.0,0
"2020-08-16",281.99,-1.42,1211.18,127353.37,1.21,86400.0,0
"2020-08-17",149.23,-1.80,1070.10,47975.88,0.75,86400.0,0
"2020-08-18",172.89,-1.60,1152.78,73566.50,0.92,86400.0,0
"2020-08-19",226.67,-1.95,1279.11,99369.45,1.07,86400.0,0
"2020-08-20",177.78,-1.59,1211.20,74099.95,0.93,86400.0,0
"2020-08-21",126.83,-1.37,1413.48,36633.68,0.65,86400.0,0
"2020-08-22",128.57,-1.74,1478.55,45506.17,0.73,86400.0,0
"2020-08-23",217.41,-2.09,1285.69,103860.91,1.10,86400.0,0
"2020-08-24",205.72,-1.42,1198.99,94437.80,1.05,86400.0,0
"2020-08-25",250.20,-1.56,1110.70,111330.45,1.14,86400.0,0
"2020-08-26",249.74,-1.74,1208.94,113659.86,1.15,86400.0,0
"2020-08-27",218.38,-1.79,1136.96,118228.87,1.17,86400.0,0
"2020-08-28",187.36,-1.47,1096.95,67228.99,0.88,86400.0,0
"2020-08-29",159.45,-1.42,1387.18,65042.20,0.87,86400.0,0
"2020-08-30",191.17,-1.30,1335.77,94819.59,1.05,86400.0,0
"2020-08-31",144.62,-1.42,1451.61,44541.08,0.72,86400.0,0
