date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-02-01",225.76,-1.35,1028.23,102758.94,1.11,83904.0,0
"2021-02-02",234.26,-1.30,1007.29,105582.00,1.11,86400.0,0
"2021-02-03",196.49,-1.34,1214.81,80814.89,0.97,86400.0,0
"2021-02-04",192.04,-1.21,1248.55,65697.43,0.87,86400.0,0
"2021-02-05",246.18,-1.32,883.93,106730.23,1.11,86400.0,0
"2021-02-06",254.25,-1.42,888.56,112731.23,1.14,86400.0,0
"2021-02-07",252.75,-1.37,875.00,110347.71,1.13,86400.0,0
"2021-02-08",238.34,-1.44,1198.53,106622.04,1.11,86400.0,0
"2021-02-09",254.72,-1.67,887.60,113575.91,1.15,86361.0,0
"2021-02-10",167.01,-1.53,1303.26,66498.97,0.88,86400.0,0
"2021-02-11",217.09,-1.50,1206.76,80863.15,0.97,86399.0,0
"2021-02-12",212.67,-1.42,1194.97,83532.50,0.98,86362.0,0
"2021-02-13",262.84,-1.58,968.93,119281.05,1.17,86400.0,0
"2021-02-14",248.23,-1.46,1222.33,108377.46,1.12,86254.0,0
"2021-02-15",259.76,-1.44,1147.53,117942.42,1.17,86400.0,0
"2021-02-16",262.37,-1.50,927.65,121043.85,1.18,86400.0,0
"2021-02-17",185.94,-1.51,1271.05,73843.61,0.94,83009.0,0
"2021-02-18",265.62,-2.46,958.43,120857.62,1.18,86400.0,0
"2021-02-19",271.98,-1.53,933.57,123850.81,1.20,86392.0,0
"2021-02-20",228.88,-1.46,1144.92,106546.52,1.11,86400.0,0
"2021-02-21",209.80,-1.37,1419.94,96949.45,1.06,86400.0,0
"2021-02-22",259.26,-1.39,1208.58,123313.95,1.19,86400.0,0
"2021-02-23",273.28,-1.35,1023.00,125963.25,1.21,86400.0,0
"2021-02-24",273.11,-1.53,1192.51,126220.81,1.21,86400.0,0
"2021-02-25",276.49,-1.69,952.81,130317.09,1.23,86400.0,0
"2021-02-26",279.42,-1.66,956.12,130161.39,1.23,86400.0,0
"2021-02-27",240.79,-1.41,1319.48,116301.25,1.16,86400.0,0
"2021-02-28",250.66,-1.82,1340.94,120218.25,1.18,86400.0,0
