date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-04-01",200.86,-2.10,1012.21,71166.55,0.91,86400.0,0
"2019-04-02",208.07,-2.22,1154.15,82577.17,0.98,86400.0,0
"2019-04-03",269.21,-2.32,827.42,102047.27,1.09,86400.0,0
"2019-04-04",60.26,-2.05,260.99,5740.82,0.26,86400.0,0
"2019-04-05",98.97,-1.92,756.73,24799.49,0.60,68401.0,1
"2019-04-06",125.39,3.19,388.99,6587.74,0.40,41318.0,1
"2019-04-07",254.59,-1.80,840.32,105321.31,1.10,86400.0,0
"2019-04-08",260.56,-3.22,969.17,106887.22,1.11,86400.0,0
"2019-04-09",101.67,-3.69,1124.64,24031.20,0.53,86400.0,0
"2019-04-10",65.71,-1.67,349.20,7168.29,0.29,86400.0,0
"2019-04-11",63.65,-1.60,347.19,6437.84,0.27,86400.0,0
"2019-04-12",191.99,-0.82,1130.92,64760.07,0.87,86400.0,0
"2019-04-13",297.71,-2.14,928.21,121950.73,1.19,86400.0,0
"2019-04-14",247.56,-2.37,965.35,94332.17,1.04,86400.0,0
"2019-04-15",168.20,-1.92,1090.61,61293.44,0.84,86400.0,0
"2019-04-16",244.31,-3.70,1000.70,97985.02,1.06,86400.0,0
"2019-04-17",49.21,-3.06,245.66,3868.67,0.21,86400.0,0
"2019-04-18",223.72,-2.15,1223.83,105042.95,1.10,86400.0,0
"2019-04-19",250.90,-3.38,1408.96,83320.15,0.98,86399.0,0
"2019-04-20",221.59,-2.49,1046.69,82719.41,0.98,86400.0,0
"2019-04-21",118.81,-2.56,838.67,24374.77,0.53,86400.0,0
"2019-04-22",298.31,-2.73,885.95,119122.94,1.17,86400.0,0
"2019-04-23",258.45,-2.96,977.18,98018.83,1.07,86400.0,0
"2019-04-24",272.57,-2.68,910.11,112921.50,1.14,86400.0,0
"2019-04-25",302.88,-2.78,906.47,120281.77,1.18,86400.0,0
"2019-04-26",280.41,-2.95,914.51,104026.99,1.10,86400.0,0
"2019-04-27",199.30,-2.20,868.19,57059.16,0.81,86400.0,0
"2019-04-28",36.72,-2.73,213.00,1780.70,0.14,86400.0,0
"2019-04-29",92.63,-1.28,893.04,15175.97,0.42,86400.0,0
"2019-04-30",105.00,-1.48,724.74,18031.15,0.46,86400.0,0
