date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-12-01",91.00,-2.81,613.13,22302.32,0.51,86400.0,0
"2020-12-02",114.70,-2.76,594.23,33411.48,0.62,86400.0,0
"2020-12-03",119.55,-2.71,544.56,37120.93,0.66,86400.0,0
"2020-12-04",116.71,-3.01,537.20,35914.96,0.64,86400.0,0
"2020-12-05",116.42,-3.83,533.82,35910.12,0.64,86400.0,0
"2020-12-06",116.52,-3.30,536.64,35986.26,0.65,86400.0,0
"2020-12-07",116.32,-4.05,538.31,36086.16,0.65,86400.0,0
"2020-12-08",117.18,-4.03,573.05,36348.91,0.65,86392.0,0
"2020-12-09",119.92,-4.56,548.03,37303.80,0.66,86400.0,0
"2020-12-10",46.51,-3.28,407.06,6337.93,0.27,86400.0,0
"2020-12-11",77.83,-2.42,544.06,16179.23,0.43,86400.0,0
"2020-12-12",46.04,-1.98,485.55,6258.83,0.27,86400.0,0
"2020-12-13",115.36,-2.96,546.97,34968.40,0.64,86363.0,0
"2020-12-14",60.52,-2.62,515.80,9368.94,0.33,86400.0,0
"2020-12-15",101.29,-2.03,681.15,28002.43,0.57,86400.0,0
"2020-12-16",77.03,-2.05,661.91,18070.81,0.46,86400.0,0
"2020-12-17",85.67,-2.50,531.37,22791.25,0.52,84673.0,0
"2020-12-18",59.34,-2.25,819.50,10473.29,0.35,86400.0,0
"2020-12-19",64.73,-1.73,717.04,14492.19,0.41,86400.0,0
"2020-12-20",70.79,-1.36,646.31,14759.46,0.41,86400.0,0
"2020-12-21",50.33,-2.05,850.61,8547.52,0.31,86400.0,0
"2020-12-22",97.33,-3.35,661.27,31534.05,0.60,86400.0,0
"2020-12-23",76.47,-3.41,636.53,16227.20,0.43,86400.0,0
"2020-12-24",107.16,-2.87,658.46,31030.03,0.60,86400.0,0
"2020-12-25",114.56,-2.96,565.41,35073.41,0.64,86400.0,0
"2020-12-26",109.87,-3.21,524.81,34419.57,0.63,86400.0,0
"2020-12-27",75.28,-1.77,621.98,15748.56,0.43,86400.0,0
"2020-12-28",49.17,-3.01,292.85,6224.31,0.27,86400.0,0
"2020-12-29",72.71,-2.24,512.55,13658.19,0.40,86400.0,0
"2020-12-30",114.87,-2.22,549.47,34960.03,0.64,86400.0,0
"2020-12-31",97.06,-3.19,711.49,29352.66,0.58,86400.0,0
