date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-01-01",64.26,-2.29,399.81,10227.83,0.34,86400.0,0
"2019-01-02",129.66,-1.46,806.72,49850.78,0.78,82627.0,0
"2019-01-03",163.29,-2.08,643.53,56064.12,0.81,86400.0,0
"2019-01-04",165.29,-2.40,650.03,57233.90,0.81,86400.0,0
"2019-01-05",105.87,-2.79,803.56,28484.87,0.57,86400.0,0
"2019-01-06",53.07,-3.21,910.55,13528.77,0.40,86400.0,0
"2019-01-07",162.60,-2.36,645.52,56319.63,0.81,86400.0,0
"2019-01-08",162.37,-2.18,641.10,56067.07,0.81,86400.0,0
"2019-01-09",113.40,-2.60,989.42,40053.65,0.68,86362.0,0
"2019-01-10",34.70,-4.41,194.21,2950.13,0.18,86400.0,0
"2019-01-11",165.77,-2.22,651.06,57582.95,0.82,86363.0,0
"2019-01-12",147.85,-2.69,790.18,49242.90,0.75,86400.0,0
"2019-01-13",100.64,-2.58,930.14,33430.58,0.62,86400.0,0
"2019-01-14",110.01,-2.16,773.61,39880.22,0.73,75596.0,0
"2019-01-15",99.80,-2.66,678.34,23491.44,0.54,79240.0,0
"2019-01-16",145.62,-2.22,864.04,46284.54,0.76,80402.0,0
"2019-01-17",169.50,-2.27,664.56,60158.95,0.83,86400.0,0
"2019-01-18",161.92,-2.41,757.71,57249.62,0.81,86400.0,0
"2019-01-19",176.93,-2.40,687.44,64351.93,0.86,86392.0,0
"2019-01-20",172.72,-2.80,726.82,62751.81,0.85,86400.0,0
"2019-01-21",163.49,-2.74,827.90,58852.99,0.83,86325.0,0
"2019-01-22",179.61,-2.32,708.57,65610.86,0.87,86400.0,0
"2019-01-23",182.98,-2.38,698.84,66974.89,0.88,86400.0,0
"2019-01-24",186.17,-2.40,705.46,69026.23,0.89,86400.0,0
"2019-01-25",187.76,-2.79,713.73,70687.41,0.90,86400.0,0
"2019-01-26",186.64,-2.55,705.32,68815.91,0.89,86400.0,0
"2019-01-27",184.11,-2.71,749.30,66843.82,0.88,86400.0,0
"2019-01-28",172.68,-2.60,743.50,61536.94,0.84,86400.0,0
"2019-01-29",138.07,-2.43,1020.75,47708.77,0.74,86400.0,0
"2019-01-30",162.76,-2.54,1010.08,67143.05,0.88,86400.0,0
"2019-01-31",153.53,-2.32,812.88,50729.95,0.77,86400.0,0
