date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-01-01",89.98,-1.67,522.58,23670.97,0.52,86400.0,0
"2019-01-02",60.24,-1.39,417.64,10126.45,0.34,86400.0,0
"2019-01-03",73.05,-1.51,516.75,14539.20,0.41,86400.0,0
"2019-01-04",78.83,-1.58,523.04,18753.37,0.47,86400.0,0
"2019-01-05",70.54,-1.42,549.61,16144.49,0.43,86400.0,0
"2019-01-06",53.85,-1.42,326.70,7969.10,0.30,86400.0,0
"2019-01-07",79.98,-1.35,737.70,21294.98,0.50,86400.0,0
"2019-01-08",92.60,-1.54,461.81,21908.83,0.50,86400.0,0
"2019-01-09",87.30,-1.51,521.07,23709.33,0.52,86400.0,0
"2019-01-10",49.58,-1.70,406.93,6724.35,0.28,86400.0,0
"2019-01-11",85.53,-1.70,615.00,20580.69,0.49,86400.0,0
"2019-01-12",106.35,-1.67,451.28,27659.85,0.57,86400.0,0
"2019-01-13",99.54,-1.63,438.00,24732.67,0.54,86400.0,0
"2019-01-14",103.39,-1.64,452.50,26573.76,0.56,86248.0,0
"2019-01-15",68.12,-2.00,644.23,13544.33,0.40,86398.0,0
"2019-01-16",54.83,-1.01,440.45,7415.82,0.29,86400.0,0
"2019-01-17",39.02,-1.01,310.95,4452.20,0.23,86400.0,0
"2019-01-18",70.85,-1.60,721.17,15034.20,0.42,86400.0,0
"2019-01-19",39.38,-1.48,389.55,3802.49,0.21,86400.0,0
"2019-01-20",40.72,-1.11,208.95,3979.64,0.21,86400.0,0
"2019-01-21",59.74,-0.91,341.35,9296.46,0.33,86400.0,0
"2019-01-22",93.15,-1.45,564.63,24031.30,0.53,86400.0,0
"2019-01-23",35.07,-1.27,242.46,3217.14,0.19,86400.0,0
"2019-01-24",88.61,-1.07,784.90,23967.40,0.53,86400.0,0
"2019-01-25",52.03,-1.64,288.74,6224.76,0.27,86400.0,0
"2019-01-26",63.91,-1.33,768.31,11213.16,0.36,86400.0,0
"2019-01-27",85.08,-1.35,902.12,26914.69,0.56,86400.0,0
"2019-01-28",126.75,-1.85,520.43,36159.62,0.65,86400.0,0
"2019-01-29",128.90,-1.64,517.68,36992.70,0.65,86400.0,0
"2019-01-30",98.29,-1.77,665.29,24430.35,0.53,86400.0,0
"2019-01-31",59.24,-1.49,532.24,8702.14,0.32,86400.0,0
