date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-02-01",184.18,-1.87,692.04,66368.49,0.88,86400.0,0
"2020-02-02",180.98,-2.19,714.17,66250.61,0.88,86400.0,0
"2020-02-03",67.23,-1.99,538.44,11962.03,0.37,86400.0,0
"2020-02-04",44.26,-1.25,351.52,5350.20,0.25,86400.0,0
"2020-02-05",37.43,-1.01,567.97,4243.04,0.22,86400.0,0
"2020-02-06",196.52,-1.50,732.96,73535.45,0.92,86400.0,0
"2020-02-07",149.29,-1.72,923.43,46311.48,0.73,86400.0,0
"2020-02-08",186.37,-1.86,708.67,70319.74,0.90,86400.0,0
"2020-02-09",99.35,-1.57,1031.69,26941.94,0.56,86400.0,0
"2020-02-10",22.77,-1.74,158.66,1268.14,0.12,86400.0,0
"2020-02-11",26.75,-0.89,212.90,1956.53,0.15,86400.0,0
"2020-02-12",47.50,-1.25,380.34,5226.66,0.25,86400.0,0
"2020-02-13",152.53,-1.59,1212.72,60691.25,0.84,86225.0,0
"2020-02-14",206.00,-1.55,756.12,79582.20,0.96,86400.0,0
"2020-02-15",186.19,-1.59,796.80,70367.24,0.90,86400.0,0
"2020-02-16",203.75,-1.69,749.64,77099.69,0.94,86400.0,0
"2020-02-17",180.77,-1.99,862.13,65897.09,0.87,86400.0,0
"2020-02-18",77.12,-1.57,551.13,14998.57,0.42,86400.0,0
"2020-02-19",113.83,-1.53,818.23,32584.39,0.61,86400.0,0
"2020-02-20",149.71,-1.42,1034.18,62786.73,0.85,86400.0,0
"2020-02-21",223.43,-1.52,838.25,91521.97,1.03,86400.0,0
"2020-02-22",186.66,-1.65,1083.58,71045.20,0.91,86400.0,0
"2020-02-23",41.31,-1.38,329.16,3311.13,0.20,86400.0,0
"2020-02-24",214.74,-1.77,1002.18,90249.26,1.02,86290.0,0
"2020-02-25",216.18,-1.86,839.25,91434.96,1.03,86400.0,0
"2020-02-26",213.25,-1.84,1032.47,96817.30,1.06,86400.0,0
"2020-02-27",234.73,-1.72,827.54,96978.67,1.06,86400.0,0
"2020-02-28",233.74,-2.18,825.68,96806.75,1.06,86400.0,0
"2020-02-29",211.54,-2.56,1048.84,88496.22,1.01,86400.0,0
