date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-03-01",214.05,-2.02,1013.92,83809.41,0.98,86400.0,0
"2020-03-02",118.17,-1.87,728.17,26942.68,0.56,86400.0,0
"2020-03-03",52.02,-1.62,304.22,5562.37,0.25,86400.0,0
"2020-03-04",41.69,-1.86,725.50,7354.31,0.29,86400.0,0
"2020-03-05",246.90,-1.67,853.83,104143.45,1.10,86400.0,0
"2020-03-06",253.07,-1.92,903.22,108082.71,1.12,86400.0,0
"2020-03-07",191.08,-2.07,1044.84,69126.61,0.89,86400.0,0
"2020-03-08",59.73,-1.70,394.20,7046.63,0.29,86400.0,0
"2020-03-09",183.04,-1.70,1084.75,80327.11,0.96,86400.0,0
"2020-03-10",238.18,-2.19,854.45,96045.09,1.05,86400.0,0
"2020-03-11",235.77,-1.70,933.11,98140.47,1.07,86400.0,0
"2020-03-12",153.65,-1.84,1208.64,66101.80,0.87,86400.0,0
"2020-03-13",21.44,-4.18,283.72,1703.78,0.14,86400.0,0
"2020-03-14",37.51,-1.11,390.69,4156.10,0.22,86400.0,0
"2020-03-15",43.99,-0.89,423.86,4351.08,0.22,86400.0,0
"2020-03-16",104.33,-0.88,865.21,27763.13,0.57,86398.0,0
"2020-03-17",43.40,-1.40,332.61,4144.40,0.22,86400.0,0
"2020-03-18",135.23,-0.84,1169.34,45621.73,0.75,80800.0,0
"2020-03-19",146.68,-2.55,1175.49,53960.70,0.79,86400.0,0
"2020-03-20",127.49,-1.86,1000.45,32102.83,0.61,86400.0,0
"2020-03-21",235.48,-1.59,928.36,101861.85,1.09,86400.0,0
"2020-03-22",42.18,-1.92,241.38,3495.55,0.20,86400.0,0
"2020-03-23",82.41,-1.23,1043.54,16757.05,0.44,86400.0,0
"2020-03-24",227.97,-1.80,974.58,88493.82,1.01,86400.0,0
"2020-03-25",236.90,-2.26,991.99,92104.74,1.03,86400.0,0
"2020-03-26",239.58,-1.96,1160.16,95348.55,1.05,86400.0,0
"2020-03-27",73.76,-2.26,591.24,10374.00,0.35,86400.0,0
"2020-03-28",238.55,-4.74,1101.19,110437.29,1.13,86400.0,0
"2020-03-29",244.60,-2.43,1035.77,100663.89,1.08,86400.0,0
"2020-03-30",52.83,-2.77,814.46,9512.40,0.33,86400.0,0
"2020-03-31",226.43,-1.47,1327.16,107107.24,1.11,86266.0,0
