date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-03-01",37.59,-1.66,497.09,3597.68,0.20,86400.0,0
"2018-03-02",240.00,-1.78,834.84,99306.65,1.07,86400.0,0
"2018-03-03",242.09,-2.06,849.40,100818.25,1.08,86400.0,0
"2018-03-04",224.36,-2.11,1029.77,94734.41,1.05,86400.0,0
"2018-03-05",109.03,-3.31,1071.37,27248.43,0.56,86399.0,0
"2018-03-06",191.12,-1.81,866.88,91309.51,1.03,86400.0,0
"2018-03-07",248.10,-2.25,1089.77,108284.54,1.12,86400.0,0
"2018-03-08",247.00,-1.93,861.18,104527.25,1.10,86400.0,0
"2018-03-09",231.95,-1.96,825.68,88870.96,1.01,86400.0,0
"2018-03-10",159.40,-2.06,1022.97,56716.13,0.81,86400.0,0
"2018-03-11",41.37,-1.60,467.72,3751.64,0.21,86400.0,0
"2018-03-12",236.12,-1.50,869.23,108288.44,1.12,86400.0,0
"2018-03-13",259.08,-1.91,990.76,110147.95,1.13,86400.0,0
"2018-03-14",263.88,-2.03,884.90,112902.73,1.14,86400.0,0
"2018-03-15",258.06,-2.11,895.24,111619.59,1.14,86393.0,0
"2018-03-16",72.54,-2.25,490.36,10316.83,0.35,86400.0,0
"2018-03-17",131.41,-1.33,1187.47,53968.87,0.79,86400.0,0
"2018-03-18",79.22,-1.91,997.90,16093.76,0.43,86394.0,0
"2018-03-19",128.02,-1.25,1042.39,36655.06,0.65,86298.0,0
"2018-03-20",59.63,-2.20,690.35,7175.37,0.29,86400.0,0
"2018-03-21",230.53,-1.83,1210.90,100940.22,1.08,86400.0,0
"2018-03-22",273.49,-1.88,906.96,117862.07,1.17,86400.0,0
"2018-03-23",221.10,-2.05,1131.95,94276.75,1.04,86400.0,0
"2018-03-24",166.60,-1.75,1248.37,71244.06,0.91,86400.0,0
"2018-03-25",159.32,-2.28,1185.02,52287.92,0.78,86400.0,0
"2018-03-26",57.21,-1.65,336.34,6087.17,0.27,86400.0,0
"2018-03-27",111.73,-0.96,1211.77,27066.24,0.56,86400.0,0
"2018-03-28",186.88,-1.63,1237.82,67988.65,0.89,86400.0,0
"2018-03-29",54.56,-1.70,765.22,11134.07,0.36,86400.0,0
"2018-03-30",192.86,-1.63,1367.43,83226.01,0.98,86400.0,0
"2018-03-31",281.64,-1.93,1122.04,120580.03,1.18,86400.0,0
