date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-04-01",223.56,-0.98,1416.02,109166.28,1.12,86400.0,0
"2017-04-02",283.90,-1.15,921.28,123223.96,1.19,86400.0,0
"2017-04-03",74.99,-3.19,688.73,16911.48,0.44,86400.0,0
"2017-04-04",267.11,-1.46,1214.23,124085.36,1.20,86400.0,0
"2017-04-05",141.47,-1.80,1071.03,58304.53,0.82,86400.0,0
"2017-04-06",95.11,-2.21,617.18,14597.96,0.41,86400.0,0
"2017-04-07",290.96,-2.01,1253.64,130107.80,1.23,86399.0,0
"2017-04-08",304.61,-1.56,973.23,138288.43,1.27,86400.0,0
"2017-04-09",292.67,-1.83,1095.96,126356.58,1.21,86400.0,0
"2017-04-10",276.92,-1.75,955.10,125417.62,1.21,85151.0,0
"2017-04-11",255.88,-1.68,1140.84,112645.18,1.14,86400.0,0
"2017-04-12",268.48,-1.40,1101.87,121308.82,1.18,86400.0,0
"2017-04-13",299.01,-1.83,1009.63,131384.16,1.24,85187.0,0
"2017-04-14",281.96,-2.18,980.30,122665.86,1.19,86398.0,0
"2017-04-15",248.45,-1.51,1109.27,110096.63,1.13,86400.0,0
"2017-04-16",240.48,-1.58,1339.74,98229.36,1.07,86400.0,0
"2017-04-17",154.52,-1.56,1214.00,71208.14,0.91,86400.0,0
"2017-04-18",88.64,-1.77,644.84,13829.89,0.40,86400.0,0
"2017-04-19",206.83,-1.15,1289.59,90468.64,1.02,86400.0,0
"2017-04-20",214.96,-1.46,1199.43,95876.19,1.05,86324.0,0
"2017-04-21",184.03,-1.39,1264.16,86633.16,1.00,86400.0,0
"2017-04-22",95.34,-0.82,1326.20,41032.34,0.69,86400.0,0
"2017-04-23",29.01,-0.75,179.08,1393.53,0.13,86400.0,0
"2017-04-24",212.61,-0.67,1535.16,86691.60,1.00,86391.0,0
"2017-04-25",195.04,-1.28,1211.04,63070.88,0.88,81503.0,0
"2017-04-26",318.30,-1.35,1200.76,141498.42,1.28,86400.0,0
"2017-04-27",162.13,-2.74,1396.31,84284.53,0.99,86400.0,0
"2017-04-28",269.06,-1.59,1235.67,103788.54,1.10,86400.0,0
"2017-04-29",270.41,-1.39,1136.20,110198.14,1.13,86400.0,0
"2017-04-30",256.79,-1.49,1132.26,106410.63,1.11,86400.0,0
