date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-09-01",252.30,-3.68,813.69,96474.64,1.06,86321.0,0
"2020-09-02",254.39,-3.65,824.43,98570.48,1.07,86400.0,0
"2020-09-03",255.61,-3.63,825.52,98238.36,1.07,86400.0,0
"2020-09-04",257.53,-3.41,839.96,101014.31,1.08,86400.0,0
"2020-09-05",235.24,-3.63,796.18,91723.31,1.03,86322.0,0
"2020-09-06",154.07,-3.98,652.77,44580.33,0.72,86400.0,0
"2020-09-07",179.94,-4.13,832.74,64719.95,0.87,86400.0,0
"2020-09-08",186.17,-4.48,772.17,70720.04,0.90,86400.0,0
"2020-09-09",104.61,-3.50,466.95,18175.43,0.46,86400.0,0
"2020-09-10",125.50,-3.72,591.65,32580.31,0.61,86400.0,0
"2020-09-11",90.35,-3.90,383.00,16276.66,0.43,86400.0,0
"2020-09-12",124.74,-3.78,521.93,30243.05,0.59,86400.0,0
"2020-09-13",86.09,-4.11,370.46,13200.52,0.39,86400.0,0
"2020-09-14",160.14,-3.98,711.90,53526.81,0.79,86400.0,0
"2020-09-15",164.60,-4.29,647.08,50407.25,0.76,86400.0,0
"2020-09-16",118.71,-3.86,431.91,23315.73,0.52,86400.0,0
"2020-09-17",127.15,-4.14,832.47,38198.30,0.66,86400.0,0
"2020-09-18",104.78,-4.95,917.44,27217.23,0.56,86396.0,0
"2020-09-19",224.37,-3.87,772.32,82886.38,0.98,86400.0,0
"2020-09-20",204.08,-3.81,759.92,71253.12,0.91,86400.0,0
"2020-09-21",219.54,-4.17,774.81,81312.90,0.97,86400.0,0
"2020-09-22",218.84,-4.45,777.65,83213.47,0.98,86400.0,0
"2020-09-23",220.60,-4.11,800.32,84273.70,0.99,86400.0,0
"2020-09-24",226.20,-4.26,781.90,87891.41,1.01,86400.0,0
"2020-09-25",220.91,-4.07,780.90,82668.59,0.98,86400.0,0
"2020-09-26",225.40,-4.01,762.65,84923.16,0.99,86400.0,0
"2020-09-27",189.12,-3.78,677.67,62496.64,0.85,86400.0,0
"2020-09-28",197.58,-4.02,701.27,68456.62,0.89,86400.0,0
"2020-09-29",207.71,-4.16,794.05,75712.74,0.94,86400.0,0
"2020-09-30",164.24,-4.84,630.47,48845.07,0.75,86400.0,0
