date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-01-01",40.58,-1.67,317.40,5775.21,0.26,86400.0,0
"2021-01-02",87.60,-1.78,541.93,19023.77,0.47,86400.0,0
"2021-01-03",109.50,-1.78,512.22,27727.96,0.57,86400.0,0
"2021-01-04",118.84,-2.05,499.06,32542.16,0.61,86400.0,0
"2021-01-05",91.81,-2.17,584.78,23628.56,0.53,84753.0,0
"2021-01-06",37.10,-1.72,495.56,5340.79,0.25,86400.0,0
"2021-01-07",67.48,-1.31,631.72,12934.53,0.39,86400.0,0
"2021-01-08",89.93,-1.70,673.20,20084.63,0.48,86400.0,0
"2021-01-09",61.23,-1.81,431.25,11166.88,0.36,86400.0,0
"2021-01-10",85.55,-1.84,643.79,24086.11,0.53,86400.0,0
"2021-01-11",125.88,-1.87,522.06,35651.93,0.64,86399.0,0
"2021-01-12",121.43,-2.05,523.87,34582.29,0.64,85149.0,0
"2021-01-13",114.35,-2.19,511.28,33148.53,0.62,86400.0,0
"2021-01-14",74.77,-2.09,631.20,13242.22,0.39,86400.0,0
"2021-01-15",29.19,-2.22,300.15,2514.45,0.17,86400.0,0
"2021-01-16",102.52,-1.81,620.07,30522.93,0.59,86400.0,0
"2021-01-17",128.00,-2.03,548.13,38132.78,0.66,86400.0,0
"2021-01-18",120.82,-2.11,682.04,36686.00,0.65,86400.0,0
"2021-01-19",132.55,-1.97,659.68,38469.51,0.67,86400.0,0
"2021-01-20",104.46,-2.00,635.28,27661.14,0.57,86400.0,0
"2021-01-21",132.00,-1.94,546.24,39545.48,0.68,86400.0,0
"2021-01-22",131.04,-1.87,555.64,39336.11,0.67,86400.0,0
"2021-01-23",25.69,-1.64,200.15,1524.68,0.13,86400.0,0
"2021-01-24",49.86,-1.28,573.98,6862.14,0.28,86400.0,0
"2021-01-25",-0.68,-0.96,-0.36,0.01,0.00,28801.0,1
"2021-01-26",57.52,-1.25,366.00,7919.41,0.31,82800.0,0
"2021-01-27",88.60,-1.28,788.67,26079.41,0.55,86400.0,0
"2021-01-28",89.90,-1.49,904.81,21984.97,0.50,86400.0,0
"2021-01-29",120.07,-1.70,614.93,34996.63,0.64,86400.0,0
"2021-01-30",16.63,-1.72,233.51,1265.54,0.12,86400.0,0
"2021-01-31",41.49,-1.05,729.40,5524.60,0.25,86400.0,0
