date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-07-01",361.24,-2.86,1091.91,175689.72,1.43,86400.0,0
"2020-07-02",339.52,-3.16,1623.35,161575.45,1.37,86400.0,0
"2020-07-03",249.26,-2.48,1583.67,140595.34,1.28,86400.0,0
"2020-07-04",172.43,-2.36,1679.08,59106.06,0.83,86400.0,0
"2020-07-05",212.48,-1.15,1631.75,108293.61,1.12,86400.0,0
"2020-07-06",234.18,-1.94,1601.57,113657.36,1.15,86400.0,0
"2020-07-07",222.12,-1.90,1709.29,89667.29,1.02,86400.0,0
"2020-07-08",192.53,-2.84,1243.86,57170.24,0.81,86400.0,0
"2020-07-09",178.24,-1.60,1503.93,58035.09,0.82,86400.0,0
"2020-07-10",299.17,-2.34,1392.83,159967.14,1.36,86400.0,0
"2020-07-11",343.13,-3.42,1586.31,167779.06,1.39,86400.0,0
"2020-07-12",283.76,-1.08,1694.72,146919.35,1.30,86400.0,0
"2020-07-13",308.61,-2.27,1274.84,162170.95,1.37,86400.0,0
"2020-07-14",239.60,-2.30,1679.33,97928.20,1.06,86400.0,0
"2020-07-15",286.93,-1.59,1434.14,153307.13,1.33,86400.0,0
"2020-07-16",281.61,-3.37,1446.93,133655.08,1.24,86400.0,0
"2020-07-17",280.76,-3.00,1144.87,153039.74,1.33,86400.0,0
"2020-07-18",331.77,-3.47,1138.70,167286.58,1.39,86400.0,0
"2020-07-19",346.99,-2.36,1125.60,167927.39,1.39,86400.0,0
"2020-07-20",320.62,-1.78,1527.98,156010.34,1.34,86400.0,0
"2020-07-21",181.31,-2.56,1383.67,70505.89,0.90,86400.0,0
"2020-07-22",142.32,-1.73,1579.27,49861.71,0.76,86400.0,0
"2020-07-23",143.40,-1.90,1537.64,60088.46,0.83,86400.0,0
"2020-07-24",263.40,-2.32,1595.39,140619.44,1.28,86400.0,0
"2020-07-25",289.89,-3.28,1416.67,152296.41,1.33,86400.0,0
"2020-07-26",226.21,-2.06,1424.62,89802.17,1.02,86400.0,0
"2020-07-27",279.33,-3.30,1381.51,146802.03,1.30,86400.0,0
"2020-07-28",295.90,-2.86,1636.62,154592.26,1.34,86400.0,0
"2020-07-29",277.48,-2.46,1633.39,156579.49,1.35,86400.0,0
"2020-07-30",249.53,-1.74,1703.27,117059.73,1.16,86400.0,0
"2020-07-31",333.92,-2.35,1508.96,178367.81,1.44,86400.0,0
