date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-08-01",213.58,-2.44,1390.69,108036.62,1.12,86400.0,0
"2021-08-02",165.72,-2.45,1163.15,46264.66,0.73,86400.0,0
"2021-08-03",325.46,-2.84,961.90,135909.68,1.25,86291.0,0
"2021-08-04",310.12,-3.46,951.38,124336.44,1.20,86400.0,0
"2021-08-05",304.55,-3.44,1125.97,138051.43,1.26,86400.0,0
"2021-08-06",225.84,-2.84,747.37,65707.52,0.87,86400.0,0
"2021-08-07",302.82,-2.94,934.30,127027.92,1.21,86361.0,0
"2021-08-08",279.68,-3.18,841.89,99830.76,1.07,86400.0,0
"2021-08-09",269.16,-3.65,866.72,101601.35,1.08,86400.0,0
"2021-08-10",226.63,-3.43,886.50,87020.95,1.06,77974.0,0
"2021-08-11",326.61,-4.05,997.71,141168.69,1.28,86400.0,0
"2021-08-12",319.28,-3.59,960.12,133135.68,1.24,86400.0,0
"2021-08-13",258.35,-3.71,1027.43,113068.77,1.14,86400.0,0
"2021-08-14",288.46,-3.88,960.74,122990.51,1.19,86400.0,0
"2021-08-15",275.72,-3.41,920.44,107025.46,1.11,86361.0,0
"2021-08-16",289.25,-3.63,909.78,115695.49,1.16,86388.0,0
"2021-08-17",176.84,-3.76,926.63,74663.24,0.93,86399.0,0
"2021-08-18",35.15,-4.99,635.52,4556.40,0.23,85920.0,0
"2021-08-19",150.69,-2.34,989.42,50244.41,0.76,86400.0,0
"2021-08-20",284.16,-1.60,914.19,117514.89,1.17,86400.0,0
"2021-08-21",286.32,-3.07,1075.85,124041.95,1.20,86400.0,0
"2021-08-22",277.73,-2.64,903.03,117570.08,1.17,86400.0,0
"2021-08-23",314.35,-2.74,961.99,134791.82,1.25,86400.0,0
"2021-08-24",304.11,-3.23,942.96,126793.80,1.21,86400.0,0
"2021-08-25",277.69,-2.87,1052.57,120140.53,1.18,86400.0,0
"2021-08-26",295.91,-3.54,926.80,121579.41,1.19,86400.0,0
"2021-08-27",269.49,-3.56,856.56,102531.92,1.09,86400.0,0
"2021-08-28",268.95,-3.43,870.08,106575.75,1.11,86400.0,0
"2021-08-29",277.68,-3.54,892.08,113433.76,1.15,86400.0,0
"2021-08-30",254.84,-3.44,851.66,96558.46,1.06,86400.0,0
"2021-08-31",196.19,-3.38,1132.47,69378.60,0.90,86400.0,0
