date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-07-01",281.06,-3.03,1160.86,106402.77,1.11,86400.0,0
"2019-07-02",141.50,-2.74,1264.73,34066.58,0.63,86400.0,0
"2019-07-03",165.96,-1.52,1255.17,38397.13,0.67,86400.0,0
"2019-07-04",271.26,-2.60,1254.26,116882.60,1.16,86400.0,0
"2019-07-05",325.47,-2.79,1051.35,122384.72,1.19,86400.0,0
"2019-07-06",146.83,-2.55,1332.56,31341.65,0.60,86400.0,0
"2019-07-07",197.17,-2.47,1320.38,67990.18,0.89,86400.0,0
"2019-07-08",293.09,-2.58,1268.63,124315.28,1.20,86400.0,0
"2019-07-09",161.14,-2.66,610.65,27029.12,0.56,86400.0,0
"2019-07-10",177.46,-2.96,1412.38,64361.89,0.86,86400.0,0
"2019-07-11",222.49,-3.23,1463.86,92664.76,1.04,86400.0,0
"2019-07-12",324.06,-2.85,1170.72,115928.86,1.16,86400.0,0
"2019-07-13",314.78,-2.39,1088.93,136748.21,1.26,86400.0,0
"2019-07-14",322.02,-2.69,1046.44,135215.40,1.25,86400.0,0
"2019-07-15",203.46,-2.85,1393.97,74562.42,0.93,86400.0,0
"2019-07-16",246.25,-2.19,1295.94,103161.59,1.09,86400.0,0
"2019-07-17",64.89,-2.53,608.78,16634.82,0.52,60471.0,1
"2019-07-18",627.47,164.65,1355.18,97755.95,2.00,24532.0,1
"2019-07-19",327.66,-2.17,1357.41,135961.70,1.25,86400.0,0
"2019-07-20",347.26,-2.30,961.57,135593.39,1.25,86400.0,0
"2019-07-21",341.72,-2.53,940.21,131180.50,1.23,86400.0,0
"2019-07-22",320.45,-2.35,931.32,129372.90,1.22,86400.0,0
"2019-07-23",291.86,-2.55,1081.61,120036.79,1.19,84491.0,0
"2019-07-24",324.45,-2.17,937.76,132005.42,1.24,86400.0,0
"2019-07-25",336.38,-2.41,934.33,129440.17,1.22,86398.0,0
"2019-07-26",330.54,-2.48,926.12,126128.30,1.21,86400.0,0
"2019-07-27",201.01,-2.39,1318.25,62550.42,0.85,86400.0,0
"2019-07-28",327.79,-2.26,937.62,127898.89,1.22,86400.0,0
"2019-07-29",328.55,-2.32,919.49,124922.14,1.20,86400.0,0
"2019-07-30",306.30,-2.32,924.58,129455.20,1.22,86400.0,0
"2019-07-31",303.94,-2.30,951.83,118322.67,1.19,83311.0,0
