date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-07-01",201.51,-1.73,1448.92,75558.20,0.94,86396.0,0
"2021-07-02",330.68,-1.76,965.27,138561.50,1.27,86400.0,0
"2021-07-03",336.07,-1.98,947.99,135286.78,1.25,86400.0,0
"2021-07-04",350.01,-2.06,948.45,132540.55,1.24,86400.0,0
"2021-07-05",350.42,-2.04,942.60,132452.86,1.24,86400.0,0
"2021-07-06",353.56,-2.22,951.38,133674.45,1.24,86400.0,0
"2021-07-07",280.71,-2.22,1255.31,116928.48,1.16,86400.0,0
"2021-07-08",352.13,-1.94,955.37,134027.90,1.25,86400.0,0
"2021-07-09",350.09,-2.16,974.10,134271.45,1.25,86400.0,0
"2021-07-10",345.73,-2.14,936.28,129649.47,1.22,86400.0,0
"2021-07-11",346.47,-2.12,940.90,130989.74,1.23,86400.0,0
"2021-07-12",353.34,-2.19,930.73,128221.74,1.24,83811.0,0
"2021-07-13",140.74,-2.07,638.34,39937.65,0.81,61359.0,1
"2021-07-14",344.14,-1.62,942.71,131368.09,1.23,86398.0,0
"2021-07-15",229.25,-1.63,930.03,91763.29,1.12,73701.0,0
"2021-07-16",313.04,-1.47,1223.50,122847.94,1.19,86400.0,0
"2021-07-17",337.91,-1.50,957.62,130152.18,1.23,86400.0,0
"2021-07-18",340.46,-1.51,932.17,128632.03,1.22,86400.0,0
"2021-07-19",334.98,-1.71,923.80,124464.45,1.20,86400.0,0
"2021-07-20",341.08,-1.79,941.71,129555.68,1.22,86398.0,0
"2021-07-21",337.73,-1.57,1323.20,129291.75,1.28,79201.0,0
"2021-07-22",340.06,-1.60,931.75,128957.95,1.22,86400.0,0
"2021-07-23",330.87,-1.68,916.16,123734.89,1.20,86400.0,0
"2021-07-24",328.45,-1.53,912.99,123375.73,1.19,86400.0,0
"2021-07-25",331.27,-1.83,918.41,124740.41,1.20,86400.0,0
"2021-07-26",323.01,-1.76,947.78,122070.16,1.19,86400.0,0
"2021-07-27",257.78,-1.79,1060.40,95202.46,1.05,86400.0,0
"2021-07-28",303.81,-1.60,1088.30,122891.42,1.19,86400.0,0
"2021-07-29",305.28,-1.68,908.46,112528.94,1.14,86400.0,0
"2021-07-30",164.84,-1.80,883.83,38589.96,0.67,86400.0,0
"2021-07-31",67.96,-1.71,560.02,8753.63,0.32,86400.0,0
