date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-09-01",224.70,-1.55,1110.34,97821.34,1.06,86317.0,0
"2020-09-02",277.13,-2.09,1049.78,105972.22,1.11,86400.0,0
"2020-09-03",262.96,-2.26,995.43,99784.87,1.07,86400.0,0
"2020-09-04",269.37,-2.60,839.83,100547.02,1.08,86400.0,0
"2020-09-05",261.17,-2.66,870.30,102922.65,1.09,86400.0,0
"2020-09-06",264.66,-2.60,854.13,106089.70,1.11,86395.0,0
"2020-09-07",74.10,-2.42,1160.45,17318.09,0.45,86400.0,0
"2020-09-08",265.71,-1.69,867.85,111719.79,1.14,86400.0,0
"2020-09-09",270.34,-2.86,845.51,105459.87,1.10,86396.0,0
"2020-09-10",267.73,-2.23,841.00,103688.09,1.10,86400.0,0
"2020-09-11",265.17,-2.18,835.37,102560.48,1.09,86400.0,0
"2020-09-12",255.25,-2.55,840.01,99093.54,1.07,86400.0,0
"2020-09-13",212.10,-2.52,743.77,71398.68,0.91,86400.0,0
"2020-09-14",222.75,-2.71,782.14,82270.51,0.98,86400.0,0
"2020-09-15",17.34,-2.88,280.49,2048.37,0.19,54238.0,1
"2020-09-16",214.80,-2.64,698.45,71486.25,0.94,80563.0,0
"2020-09-17",209.00,-2.45,723.30,71906.72,0.91,86400.0,0
"2020-09-18",143.51,-2.37,796.54,37500.68,0.66,86400.0,0
"2020-09-19",62.49,-1.98,969.24,16147.52,0.43,86393.0,0
"2020-09-20",163.00,-1.84,1032.22,55674.58,0.80,86400.0,0
"2020-09-21",232.15,-2.06,778.40,87771.49,1.01,86400.0,0
"2020-09-22",185.76,-2.71,774.16,59986.89,0.83,86400.0,0
"2020-09-23",188.61,-2.49,906.92,74207.37,0.93,86400.0,0
"2020-09-24",205.22,-2.20,811.19,78612.56,0.95,86394.0,0
"2020-09-25",46.45,-3.23,327.24,4291.72,0.22,86400.0,0
"2020-09-26",157.84,-2.86,1091.51,58372.05,0.82,86400.0,0
"2020-09-27",182.31,-2.09,1000.43,72753.33,0.92,86400.0,0
"2020-09-28",50.44,-2.79,537.65,11177.28,0.43,61353.0,1
"2020-09-29",219.24,-1.84,744.55,79602.90,0.96,86400.0,0
"2020-09-30",215.42,-2.05,737.78,77571.27,0.95,86400.0,0
