date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-05-01",319.19,-1.80,1069.35,161704.44,1.37,86206.0,0
"2021-05-02",270.36,-1.36,1311.81,144087.34,1.29,86379.0,0
"2021-05-03",259.06,-1.61,1195.24,145106.13,1.30,86294.0,0
"2021-05-04",288.99,-1.49,1220.03,151807.47,1.33,86349.0,0
"2021-05-05",317.71,-1.48,1180.54,165235.27,1.39,86098.0,0
"2021-05-06",295.05,-1.48,1219.80,159207.12,1.36,86230.0,0
"2021-05-07",317.44,-1.44,1157.00,163639.35,1.38,86295.0,0
"2021-05-08",322.99,-1.49,1208.95,160698.24,1.37,86176.0,0
"2021-05-09",327.19,-2.08,1248.32,157724.87,1.35,86274.0,0
"2021-05-10",170.35,-1.31,1338.75,59365.38,0.83,86174.0,0
"2021-05-11",209.23,-1.26,1528.86,92399.30,1.07,80342.0,0
"2021-05-12",247.53,-1.49,1193.66,109401.40,1.14,84816.0,0
"2021-05-13",325.18,-1.56,1137.81,155709.47,1.34,86334.0,0
"2021-05-14",329.83,-1.53,1275.78,163812.86,1.38,86284.0,0
"2021-05-15",331.25,-1.49,1206.24,165480.36,1.39,86154.0,0
"2021-05-16",299.73,-1.48,1288.14,151738.04,1.33,86205.0,0
"2021-05-17",309.37,-1.49,1112.82,150479.95,1.32,86207.0,0
"2021-05-18",301.10,-1.44,1248.68,147916.91,1.31,86284.0,0
"2021-05-19",296.82,-1.39,1164.50,142713.63,1.29,86365.0,0
"2021-05-20",294.10,-1.56,1159.31,145619.71,1.30,86338.0,0
"2021-05-21",282.57,-1.49,1260.09,137477.77,1.26,86334.0,0
"2021-05-22",292.03,-1.46,1161.48,137919.34,1.26,86216.0,0
"2021-05-23",197.20,-1.39,1388.02,73564.06,0.92,86241.0,0
"2021-05-24",312.13,-1.46,997.56,145940.39,1.30,86179.0,0
"2021-05-25",306.40,-1.49,1126.40,147705.83,1.32,85164.0,0
"2021-05-26",307.46,-1.44,1410.10,156113.52,1.35,86232.0,0
"2021-05-27",288.46,-1.51,1241.91,157267.53,1.35,86393.0,0
"2021-05-28",258.40,-1.36,1430.31,116614.77,1.16,86400.0,0
"2021-05-29",312.96,-1.28,1136.96,154540.87,1.34,86212.0,0
"2021-05-30",323.37,-1.53,1256.84,160734.95,1.36,86400.0,0
"2021-05-31",314.53,-1.51,1371.11,156347.25,1.35,86400.0,0
