date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-12-01",99.27,-2.22,832.19,19372.70,0.47,86400.0,0
"2019-12-02",112.64,-1.12,1007.92,29014.29,0.58,86400.0,0
"2019-12-03",97.44,-1.73,605.63,22592.56,0.51,86400.0,0
"2019-12-04",111.00,-2.56,1213.62,28346.57,0.57,86400.0,0
"2019-12-05",91.27,-2.30,1270.63,20519.72,0.49,86400.0,0
"2019-12-06",46.06,-1.17,287.09,4129.47,0.22,86400.0,0
"2019-12-07",157.95,-2.23,1292.79,70836.83,0.91,86400.0,0
"2019-12-08",198.26,-2.83,1198.15,85463.94,0.99,86400.0,0
"2019-12-09",191.44,-2.91,1096.84,84820.21,0.99,86400.0,0
"2019-12-10",189.62,-2.78,1156.01,84110.14,0.99,86400.0,0
"2019-12-11",182.18,-3.85,1218.99,77301.58,0.95,86400.0,0
"2019-12-12",121.37,-2.80,1138.24,36687.72,0.65,86400.0,0
"2019-12-13",119.40,-2.09,1179.60,44212.57,0.72,86400.0,0
"2019-12-14",156.74,-3.09,1008.74,54626.12,0.80,86400.0,0
"2019-12-15",214.48,-2.75,1226.66,93421.14,1.06,82799.0,0
"2019-12-16",161.28,-2.48,1235.77,60929.18,0.84,86400.0,0
"2019-12-17",195.48,-2.20,1141.61,89617.03,1.02,86400.0,0
"2019-12-18",200.50,-2.19,1276.57,87608.04,1.01,86400.0,0
"2019-12-19",170.90,-3.47,1233.23,78671.82,0.95,86396.0,0
"2019-12-20",209.42,-2.27,1063.51,99451.07,1.07,86400.0,0
"2019-12-21",99.37,-2.67,921.42,27527.95,0.56,86400.0,0
"2019-12-22",86.51,-0.91,1054.51,19473.11,0.47,86400.0,0
"2019-12-23",135.35,-1.69,1277.40,56511.70,0.81,86400.0,0
"2019-12-24",119.33,-2.40,1330.89,38555.70,0.67,86400.0,0
"2019-12-25",118.69,-1.99,941.98,31600.36,0.60,86400.0,0
"2019-12-26",103.46,-2.57,1167.68,30494.05,0.59,86400.0,0
"2019-12-27",99.22,-1.94,1171.75,34694.36,0.63,86386.0,0
"2019-12-28",75.94,-1.85,727.36,17068.03,0.46,81845.0,0
"2019-12-29",219.64,-3.97,1230.88,95471.03,1.10,78958.0,0
"2019-12-30",232.16,-3.23,1166.76,99636.74,1.12,79571.0,0
"2019-12-31",177.17,-2.93,1309.22,70100.70,0.90,86399.0,0
