date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-08-01",255.35,-1.13,849.59,105332.81,1.10,86400.0,0
"2021-08-02",285.59,-1.73,861.86,99757.20,1.07,86400.0,0
"2021-08-03",264.22,-1.60,856.08,90031.41,1.02,86400.0,0
"2021-08-04",293.39,-1.59,870.25,108106.54,1.12,86400.0,0
"2021-08-05",197.10,-2.03,760.55,49461.24,0.76,86398.0,0
"2021-08-06",208.10,-1.41,1297.84,84493.55,0.99,86400.0,0
"2021-08-07",217.41,-1.47,1397.73,91131.21,1.03,86400.0,0
"2021-08-08",187.14,-1.44,1251.13,78956.31,0.96,86400.0,0
"2021-08-09",301.63,-1.51,889.10,114683.30,1.15,86400.0,0
"2021-08-10",284.65,-1.57,895.52,103622.48,1.10,86400.0,0
"2021-08-11",293.30,-1.53,857.62,105472.73,1.10,86400.0,0
"2021-08-12",253.20,-1.80,754.54,76929.72,0.94,86400.0,0
"2021-08-13",223.42,-1.83,712.94,68690.12,0.89,86400.0,0
"2021-08-14",212.09,-1.80,750.81,61848.22,0.85,86400.0,0
"2021-08-15",259.63,-1.68,825.31,94535.25,1.05,86400.0,0
"2021-08-16",285.85,-1.89,850.35,105663.25,1.11,86400.0,0
"2021-08-17",165.97,-1.45,1126.99,64207.10,0.86,86400.0,0
"2021-08-18",260.42,-1.42,846.40,104505.86,1.10,86400.0,0
"2021-08-19",274.51,-1.51,857.41,103850.01,1.10,86400.0,0
"2021-08-20",95.64,-1.51,1024.84,14619.69,0.41,86400.0,0
"2021-08-21",125.45,-0.89,1101.01,30140.22,0.59,86400.0,0
"2021-08-22",106.19,-0.84,1214.49,20693.56,0.49,86400.0,0
"2021-08-23",275.09,-1.47,961.79,112423.15,1.14,86400.0,0
"2021-08-24",281.77,-1.65,888.04,108443.34,1.12,86400.0,0
"2021-08-25",250.94,-1.76,827.08,91828.53,1.03,86400.0,0
"2021-08-26",150.55,-1.35,1199.88,36353.87,0.65,86400.0,0
"2021-08-27",202.25,-1.54,1214.85,85223.80,0.99,86400.0,0
"2021-08-28",267.13,-1.54,833.51,98466.51,1.07,86400.0,0
"2021-08-29",261.61,-1.67,814.93,94567.76,1.05,86400.0,0
"2021-08-30",254.02,-1.77,1162.15,110477.51,1.13,86398.0,0
"2021-08-31",256.41,-1.47,1151.10,117085.52,1.16,86400.0,0
