date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-09-01",309.20,-3.63,982.70,139429.67,1.27,86393.0,0
"2017-09-02",119.72,-2.50,851.88,28615.66,0.58,86400.0,0
"2017-09-03",216.27,-1.89,1093.80,84592.82,0.99,86400.0,0
"2017-09-04",283.64,-2.38,920.47,125333.44,1.20,86400.0,0
"2017-09-05",279.89,-2.56,1058.05,122470.80,1.19,86400.0,0
"2017-09-06",269.83,-3.30,1073.87,122522.15,1.19,86400.0,0
"2017-09-07",227.85,-3.13,996.57,92008.58,1.03,86256.0,0
"2017-09-08",151.91,-2.40,1127.08,59593.08,0.83,86362.0,0
"2017-09-09",227.17,-1.98,1184.33,111910.19,1.14,86363.0,0
"2017-09-10",251.55,-2.26,1083.84,122994.45,1.19,86400.0,0
"2017-09-11",198.03,-3.11,1110.85,80193.23,0.96,86400.0,0
"2017-09-12",255.08,-3.25,956.24,121347.16,1.19,85461.0,0
"2017-09-13",254.50,-2.64,940.51,119253.72,1.18,85760.0,0
"2017-09-14",272.02,-2.32,992.65,124974.48,1.21,85758.0,0
"2017-09-15",269.10,-3.42,1135.38,122683.57,1.20,85759.0,0
"2017-09-16",274.71,-2.43,1028.72,127806.85,1.22,86400.0,0
"2017-09-17",278.12,-2.92,984.05,125540.57,1.21,86400.0,0
"2017-09-18",280.19,-2.58,919.59,122244.30,1.19,86400.0,0
"2017-09-19",259.48,-2.58,1102.62,117947.77,1.17,85665.0,0
"2017-09-20",270.53,-2.84,1008.42,121483.13,1.19,86400.0,0
"2017-09-21",278.16,-2.87,912.19,120627.91,1.18,86400.0,0
"2017-09-22",173.65,-2.95,1353.28,64692.24,0.87,86400.0,0
"2017-09-23",272.06,-2.24,998.27,126619.97,1.21,86400.0,0
"2017-09-24",276.14,-3.11,908.84,120891.27,1.18,86400.0,0
"2017-09-25",276.71,-2.90,914.60,121869.79,1.19,86400.0,0
"2017-09-26",272.17,-2.63,978.47,118838.18,1.17,86400.0,0
"2017-09-27",267.60,-2.87,1012.96,118600.84,1.17,86255.0,0
"2017-09-28",264.29,-3.77,884.44,113133.30,1.14,86400.0,0
"2017-09-29",253.13,-2.87,905.87,111455.58,1.14,86400.0,0
"2017-09-30",257.87,-3.13,923.58,109986.45,1.13,86400.0,0
