date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-02-01",26.29,-1.99,225.41,1660.61,0.14,86400.0,0
"2018-02-02",177.16,-1.77,700.31,64491.67,0.86,86400.0,0
"2018-02-03",127.05,-1.59,937.49,37769.25,0.66,86400.0,0
"2018-02-04",24.88,-2.25,318.99,2349.71,0.16,86400.0,0
"2018-02-05",127.43,-1.72,921.05,42681.75,0.70,86400.0,0
"2018-02-06",29.82,-1.67,232.03,2248.01,0.16,86400.0,0
"2018-02-07",20.50,-1.26,155.88,1006.84,0.11,86400.0,0
"2018-02-08",181.20,-1.74,687.05,64280.85,0.86,86400.0,0
"2018-02-09",179.58,-2.02,704.96,62782.92,0.85,86400.0,0
"2018-02-10",12.92,-2.55,180.32,524.59,0.08,86400.0,0
"2018-02-11",39.47,-1.76,497.47,4582.31,0.23,86400.0,0
"2018-02-12",53.63,-1.13,280.97,6316.04,0.27,86400.0,0
"2018-02-13",68.25,-1.28,958.83,12694.24,0.38,86400.0,0
"2018-02-14",31.92,-1.03,208.42,2344.18,0.16,86400.0,0
"2018-02-15",53.19,-0.98,922.99,11613.58,0.37,86400.0,0
"2018-02-16",14.57,-1.64,223.94,758.65,0.09,86400.0,0
"2018-02-17",9.96,-1.42,74.64,251.75,0.05,86400.0,0
"2018-02-18",197.95,-1.79,768.91,75967.57,0.94,86400.0,0
"2018-02-19",75.20,-1.54,952.14,14315.34,0.41,86400.0,0
"2018-02-20",154.07,-1.71,1007.40,54170.53,0.79,86400.0,0
"2018-02-21",112.58,-1.94,1010.96,33540.62,0.62,86400.0,0
"2018-02-22",112.15,-1.95,1009.90,39632.80,0.68,86400.0,0
"2018-02-23",163.82,-2.14,960.48,55299.41,0.80,86400.0,0
"2018-02-24",57.60,-2.53,649.61,9048.69,0.32,86400.0,0
"2018-02-25",31.72,-3.06,178.90,2178.61,0.16,86400.0,0
"2018-02-26",110.44,-1.72,1077.70,35389.67,0.64,86400.0,0
"2018-02-27",225.51,-1.84,795.43,89960.33,1.02,86400.0,0
"2018-02-28",34.19,-2.70,320.31,3245.76,0.19,86400.0,0
