date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-03-01",198.09,-1.53,1129.18,92042.87,1.03,86398.0,0
"2021-03-02",222.05,-1.67,845.01,97378.29,1.09,81880.0,0
"2021-03-03",243.96,-2.07,848.40,102138.59,1.09,86400.0,0
"2021-03-04",225.32,-2.17,989.75,92488.30,1.03,86400.0,0
"2021-03-05",162.37,-2.25,1014.90,73040.89,0.92,86400.0,0
"2021-03-06",244.95,-1.44,848.78,102561.13,1.09,86400.0,0
"2021-03-07",251.32,-1.97,868.94,106862.53,1.11,86400.0,0
"2021-03-08",227.36,-2.21,982.88,90452.17,1.02,86400.0,0
"2021-03-09",134.80,-2.15,1163.32,38467.32,0.67,86400.0,0
"2021-03-10",157.04,-1.61,1120.95,66381.62,0.88,86400.0,0
"2021-03-11",87.02,-1.56,767.33,17145.49,0.45,86400.0,0
"2021-03-12",56.29,-1.24,638.68,7245.57,0.29,86400.0,0
"2021-03-13",62.69,-1.34,569.21,8025.22,0.30,86400.0,0
"2021-03-14",207.35,-2.00,1251.16,96851.28,1.06,86400.0,0
"2021-03-15",259.39,-2.53,893.65,110778.23,1.13,86400.0,0
"2021-03-16",179.38,-2.09,1154.90,70613.44,0.90,86400.0,0
"2021-03-17",238.97,-2.48,1179.09,111460.00,1.14,86400.0,0
"2021-03-18",257.16,-1.55,1284.97,120801.84,1.19,85999.0,0
"2021-03-19",266.62,-1.53,904.35,117244.80,1.16,86400.0,0
"2021-03-20",268.33,-2.03,902.43,115939.24,1.16,86400.0,0
"2021-03-21",259.03,-1.69,1065.29,112163.48,1.14,86400.0,0
"2021-03-22",19.59,-2.14,171.67,909.54,0.10,86400.0,0
"2021-03-23",277.82,-1.70,913.42,121654.91,1.19,86400.0,0
"2021-03-24",234.59,-2.54,1312.03,96619.73,1.06,86399.0,0
"2021-03-25",231.57,-1.64,1306.05,106526.18,1.11,86400.0,0
"2021-03-26",281.59,-2.65,914.71,122078.06,1.19,86400.0,0
"2021-03-27",159.35,-2.48,1131.97,66911.83,0.88,86400.0,0
"2021-03-28",292.02,-2.28,944.58,131357.67,1.23,86301.0,0
"2021-03-29",293.60,-2.25,945.03,130375.40,1.23,86392.0,0
"2021-03-30",198.85,-2.35,1144.09,68555.71,0.89,86400.0,0
"2021-03-31",270.33,-2.07,949.57,132992.03,1.24,86400.0,0
