date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-05-01",338.52,-3.39,1069.97,173941.59,1.42,86400.0,0
"2020-05-02",342.91,-3.18,1037.16,158214.83,1.35,86400.0,0
"2020-05-03",350.29,-3.20,1053.43,164218.06,1.38,86255.0,0
"2020-05-04",355.01,-3.24,1068.41,167679.09,1.39,86363.0,0
"2020-05-05",357.41,-3.34,1063.58,169047.18,1.40,86399.0,0
"2020-05-06",355.95,-3.67,1061.79,166924.89,1.39,86400.0,0
"2020-05-07",353.84,-3.59,1049.32,164321.85,1.38,86400.0,0
"2020-05-08",260.73,-3.20,1378.61,110008.06,1.13,86400.0,0
"2020-05-09",277.02,-2.88,1139.94,137455.89,1.26,86400.0,0
"2020-05-10",240.00,-2.59,1337.37,116201.46,1.16,86400.0,0
"2020-05-11",322.69,-2.88,1162.32,159089.17,1.36,86400.0,0
"2020-05-12",354.94,-3.00,1060.76,163742.36,1.38,86400.0,0
"2020-05-13",360.67,-2.90,1063.92,168442.88,1.40,86400.0,0
"2020-05-14",275.15,-2.90,1291.46,109572.66,1.13,86326.0,0
"2020-05-15",357.27,-2.74,1052.88,165540.86,1.38,86400.0,0
"2020-05-16",357.22,-3.21,1049.78,163919.78,1.38,86400.0,0
"2020-05-17",358.44,-3.28,1055.75,165093.66,1.38,86362.0,0
"2020-05-18",356.70,-3.36,1039.40,161258.60,1.37,86400.0,0
"2020-05-19",365.80,-3.52,1086.30,171292.16,1.41,86400.0,0
"2020-05-20",371.19,-2.80,1094.66,175346.18,1.42,86400.0,0
"2020-05-21",372.79,-3.15,1087.51,175494.96,1.43,86400.0,0
"2020-05-22",367.56,-3.39,1069.42,169714.75,1.40,86362.0,0
"2020-05-23",366.79,-3.36,1065.34,169108.25,1.40,86255.0,0
"2020-05-24",362.28,-3.05,1054.94,165793.73,1.39,86400.0,0
"2020-05-25",369.96,-3.11,1071.52,172259.28,1.41,86400.0,0
"2020-05-26",368.83,-3.38,1067.96,169781.22,1.40,86400.0,0
"2020-05-27",365.09,-3.69,1054.65,166435.98,1.39,86400.0,0
"2020-05-28",359.32,-3.41,1038.37,161058.04,1.37,86400.0,0
"2020-05-29",235.87,-3.49,1198.46,118101.87,1.17,86400.0,0
"2020-05-30",205.54,-2.87,1131.83,102115.80,1.09,86400.0,0
"2020-05-31",200.70,-4.99,1253.45,102575.21,1.09,86232.0,0
