date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-01-01",134.31,-2.76,601.66,41555.52,0.69,86400.0,0
"2017-01-02",49.93,-2.51,820.37,7803.73,0.30,86400.0,0
"2017-01-03",89.91,-1.54,671.66,23200.33,0.52,86400.0,0
"2017-01-04",38.56,-2.00,195.36,3368.93,0.20,86400.0,0
"2017-01-05",63.14,-2.19,435.82,10556.95,0.35,86400.0,0
"2017-01-06",139.17,-3.31,552.40,42922.15,0.70,86400.0,0
"2017-01-07",70.34,-3.17,423.41,14151.71,0.40,86400.0,0
"2017-01-08",49.47,-1.05,305.45,5916.07,0.26,86400.0,0
"2017-01-09",58.05,-2.56,617.91,12831.92,0.39,86400.0,0
"2017-01-10",63.84,-2.28,615.75,14374.65,0.41,86393.0,0
"2017-01-11",61.48,-2.30,786.86,13114.45,0.39,85242.0,0
"2017-01-12",53.86,-1.96,357.58,7862.92,0.30,86400.0,0
"2017-01-13",73.76,-1.06,811.82,15907.17,0.43,86400.0,0
"2017-01-14",52.80,-1.12,287.70,7056.04,0.29,86400.0,0
"2017-01-15",61.37,-1.26,437.04,9571.42,0.33,86400.0,0
"2017-01-16",116.18,-2.11,693.83,39177.48,0.67,86400.0,0
"2017-01-17",134.81,-2.37,562.52,41747.88,0.70,86354.0,0
"2017-01-18",126.85,-2.48,565.67,40514.90,0.69,85963.0,0
"2017-01-19",42.65,-1.75,196.26,4086.84,0.22,85714.0,0
"2017-01-20",93.63,-1.66,830.99,26815.04,0.56,86400.0,0
"2017-01-21",100.47,-1.05,814.31,25574.18,0.54,86400.0,0
"2017-01-22",61.67,-2.37,477.92,10765.14,0.35,86400.0,0
"2017-01-23",64.70,-1.24,562.21,10574.22,0.35,86400.0,0
"2017-01-24",80.03,-1.86,812.86,29051.74,0.64,71262.0,0
"2017-01-25",114.39,-1.54,939.31,38065.98,0.69,80805.0,0
"2017-01-26",108.08,-1.70,766.86,27802.52,0.57,86400.0,0
"2017-01-27",144.57,-2.02,757.53,50823.80,0.77,86400.0,0
"2017-01-28",143.99,-2.65,746.54,48606.22,0.75,86400.0,0
"2017-01-29",84.60,-2.71,622.55,30279.36,0.65,72000.0,0
"2017-01-30",153.56,-2.00,620.63,50026.67,0.76,86400.0,0
"2017-01-31",140.45,-2.35,905.01,50461.26,0.76,86399.0,0
