date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-11-01",207.21,-2.57,756.41,80779.68,0.97,86400.0,0
"2019-11-02",187.34,-2.57,790.45,71773.31,0.91,86400.0,0
"2019-11-03",172.80,-2.55,867.63,59395.86,0.83,86400.0,0
"2019-11-04",193.91,-2.70,715.94,71101.90,0.91,86400.0,0
"2019-11-05",158.04,-2.42,812.12,65959.12,0.89,83063.0,0
"2019-11-06",143.22,-2.99,1030.10,53876.08,0.79,86400.0,0
"2019-11-07",173.76,-2.04,767.69,63802.09,0.86,86400.0,0
"2019-11-08",124.30,-2.47,992.02,35359.60,0.64,86400.0,0
"2019-11-09",151.20,-2.20,802.33,47063.45,0.74,86400.0,0
"2019-11-10",134.61,-2.15,850.88,47391.07,0.74,86400.0,0
"2019-11-11",93.29,-1.87,930.83,22867.94,0.51,86362.0,0
"2019-11-12",178.44,-2.14,667.56,62469.23,0.85,86307.0,0
"2019-11-13",180.87,-2.05,673.34,63754.62,0.86,86400.0,0
"2019-11-14",179.89,-2.35,672.07,63374.85,0.86,86400.0,0
"2019-11-15",162.30,-2.84,799.57,53709.95,0.79,86400.0,0
"2019-11-16",171.44,-2.34,657.23,61403.11,0.84,86362.0,0
"2019-11-17",154.89,-2.45,865.10,49965.00,0.76,86400.0,0
"2019-11-18",172.57,-2.62,665.45,59553.26,0.83,86400.0,0
"2019-11-19",64.36,-2.24,860.69,17183.38,0.45,86400.0,0
"2019-11-20",87.98,-2.90,1013.51,23576.85,0.52,86400.0,0
"2019-11-21",97.08,-2.96,961.27,36558.05,0.65,86400.0,0
"2019-11-22",172.98,-2.42,685.41,60658.03,0.84,86400.0,0
"2019-11-23",166.12,-1.88,771.37,56993.82,0.81,86400.0,0
"2019-11-24",150.04,-2.25,666.71,53924.81,0.79,86400.0,0
"2019-11-25",118.60,-2.10,750.93,31049.71,0.60,86400.0,0
"2019-11-26",151.53,-2.25,776.28,56352.85,0.81,86400.0,0
"2019-11-27",48.10,-2.22,276.08,6042.84,0.26,86400.0,0
"2019-11-28",80.80,-3.14,647.11,14275.99,0.41,86400.0,0
"2019-11-29",28.53,-2.99,671.60,3206.61,0.19,86400.0,0
"2019-11-30",157.64,-1.73,705.42,58363.37,0.82,86400.0,0
