date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-12-01",78.54,-1.61,445.70,17951.42,0.46,86400.0,0
"2019-12-02",44.32,-2.04,251.71,4878.79,0.24,86400.0,0
"2019-12-03",74.96,-2.01,449.23,15483.05,0.42,86400.0,0
"2019-12-04",77.59,-2.05,368.05,16229.73,0.43,86400.0,0
"2019-12-05",43.76,-2.18,375.46,5562.62,0.25,86400.0,0
"2019-12-06",36.71,-2.38,297.93,3864.21,0.21,86400.0,0
"2019-12-07",44.16,-1.78,221.85,5090.59,0.24,86400.0,0
"2019-12-08",33.72,-2.96,237.09,3568.62,0.20,86400.0,0
"2019-12-09",85.19,-1.98,458.48,22309.57,0.51,86400.0,0
"2019-12-10",85.88,-1.66,413.07,20166.67,0.48,86400.0,0
"2019-12-11",62.54,-2.15,479.36,12839.85,0.39,86400.0,0
"2019-12-12",43.28,-0.87,215.35,5286.37,0.25,86400.0,0
"2019-12-13",44.76,-0.96,326.71,5370.78,0.25,86400.0,0
"2019-12-14",54.88,-1.82,383.56,7659.28,0.30,86400.0,0
"2019-12-15",44.55,-1.41,405.96,6395.56,0.27,86400.0,0
"2019-12-16",54.70,-2.13,483.52,8865.96,0.32,86400.0,0
"2019-12-17",55.64,-1.66,531.95,9057.92,0.32,86400.0,0
"2019-12-18",64.02,-1.87,388.37,11350.64,0.36,86400.0,0
"2019-12-19",48.11,-2.32,272.84,6454.20,0.27,86400.0,0
"2019-12-20",56.40,-1.69,399.38,9157.29,0.33,86400.0,0
"2019-12-21",52.46,-2.39,355.65,8106.02,0.31,86400.0,0
"2019-12-22",66.91,-2.84,429.35,13110.45,0.39,86400.0,0
"2019-12-23",43.66,-1.70,218.94,5264.11,0.25,86398.0,0
"2019-12-24",28.28,-1.70,173.34,2462.91,0.17,86400.0,0
"2019-12-25",22.66,-1.39,121.56,1492.53,0.13,86400.0,0
"2019-12-26",28.86,-1.29,149.63,2302.85,0.16,86396.0,0
"2019-12-27",85.18,-2.01,410.22,19659.49,0.48,86400.0,0
"2019-12-28",35.04,-2.32,237.34,3798.03,0.21,86400.0,0
"2019-12-29",30.67,-1.12,154.85,2652.02,0.18,86400.0,0
"2019-12-30",39.02,-1.01,204.35,3984.56,0.21,86400.0,0
"2019-12-31",89.79,-1.87,480.17,21486.29,0.50,86400.0,0
