date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-08-01",251.29,-1.90,1172.51,115838.90,1.16,86400.0,0
"2019-08-02",65.96,-1.85,568.99,9528.61,0.33,86400.0,0
"2019-08-03",161.24,-1.74,1135.07,63390.07,0.86,86400.0,0
"2019-08-04",309.88,-1.95,1036.32,131057.07,1.23,86400.0,0
"2019-08-05",173.38,-2.12,1168.74,67168.25,0.88,86400.0,0
"2019-08-06",298.64,-2.23,908.90,122953.52,1.19,86400.0,0
"2019-08-07",144.74,-1.99,1286.85,64533.86,0.86,86400.0,0
"2019-08-08",214.65,-2.09,1299.01,94427.31,1.05,86400.0,0
"2019-08-09",276.60,-2.18,1143.26,125659.24,1.25,80401.0,0
"2019-08-10",207.64,-1.93,1387.83,75665.56,1.15,57599.0,1
"2019-08-11",252.30,-2.51,1340.17,105221.18,1.10,86400.0,0
"2019-08-12",252.16,-1.74,1065.10,108384.58,1.12,86400.0,0
"2019-08-13",287.57,-2.33,1117.46,120924.76,1.18,86399.0,0
"2019-08-14",289.39,-2.62,1018.20,116529.19,1.16,86400.0,0
"2019-08-15",215.25,-2.68,1128.36,87197.39,1.02,83857.0,0
"2019-08-16",196.29,-1.43,1194.17,74756.14,0.93,86400.0,0
"2019-08-17",279.32,-1.95,1197.75,112432.14,1.14,86400.0,0
"2019-08-18",288.93,-4.98,893.81,119612.90,1.18,86195.0,0
"2019-08-19",286.06,-2.62,885.71,114086.86,1.15,86400.0,0
"2019-08-20",206.76,-2.10,1076.91,69338.32,0.90,86400.0,0
"2019-08-21",102.74,-2.18,1040.51,29200.81,0.58,86400.0,0
"2019-08-22",145.89,-1.76,1199.84,53128.44,0.78,86291.0,0
"2019-08-23",164.26,-1.95,1153.95,72019.03,0.91,86400.0,0
"2019-08-24",74.24,-1.80,1117.69,12042.06,0.37,86400.0,0
"2019-08-25",160.73,-1.70,1421.87,55604.84,0.80,86400.0,0
"2019-08-26",47.40,-1.73,273.50,3402.14,0.20,86400.0,0
"2019-08-27",277.44,-2.54,1149.22,114710.02,1.15,86400.0,0
"2019-08-28",272.96,-2.55,887.33,110984.38,1.15,84372.0,0
"2019-08-29",267.55,-2.16,932.28,107860.58,1.12,86400.0,0
"2019-08-30",297.43,-1.90,1220.53,89890.69,1.27,55859.0,1
"2019-08-31",142.72,-2.07,920.65,38391.84,0.67,86400.0,0
