date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-05-01",163.59,-1.90,1129.09,35970.38,0.65,86400.0,0
"2019-05-02",281.02,-2.07,1283.37,119651.57,1.18,86400.0,0
"2019-05-03",257.85,-2.13,1173.60,121509.19,1.19,86400.0,0
"2019-05-04",188.67,-1.77,1370.68,75806.05,0.94,86400.0,0
"2019-05-05",48.89,-1.84,669.18,4696.36,0.23,86400.0,0
"2019-05-06",279.26,-1.90,1245.40,137390.19,1.26,86398.0,0
"2019-05-07",295.09,-2.52,1214.53,129199.92,1.23,84770.0,0
"2019-05-08",112.15,-2.50,723.24,21964.54,0.50,86400.0,0
"2019-05-09",195.04,-1.61,1257.41,75144.01,0.93,86400.0,0
"2019-05-10",218.48,-1.84,1220.61,85179.52,0.99,86209.0,0
"2019-05-11",106.55,-2.00,874.36,21581.48,0.50,86400.0,0
"2019-05-12",61.13,-1.59,441.05,9378.26,0.33,86400.0,0
"2019-05-13",135.42,-1.40,1293.16,47484.18,0.74,86400.0,0
"2019-05-14",162.97,-2.09,1514.77,52918.40,0.78,86400.0,0
"2019-05-15",286.79,-2.16,1215.69,124281.61,1.20,86400.0,0
"2019-05-16",247.23,-2.41,1326.82,108154.71,1.12,86400.0,0
"2019-05-17",195.77,-2.68,1257.55,82958.32,0.98,86400.0,0
"2019-05-18",241.29,-2.22,1359.52,97690.69,1.06,86400.0,0
"2019-05-19",311.32,-1.81,1193.75,136476.59,1.26,86400.0,0
"2019-05-20",271.75,-3.70,1298.08,124140.98,1.20,86400.0,0
"2019-05-21",331.79,-2.50,1162.14,147600.31,1.31,86400.0,0
"2019-05-22",283.16,-2.50,1093.31,102342.92,1.09,86400.0,0
"2019-05-23",217.59,-1.61,1280.55,87940.63,1.04,81462.0,0
"2019-05-24",328.08,-2.22,1134.70,135379.34,1.25,86400.0,0
"2019-05-25",267.91,-2.65,1036.65,124952.37,1.20,86400.0,0
"2019-05-26",284.68,-2.16,1195.55,118012.76,1.17,86400.0,0
"2019-05-27",240.94,-3.31,1239.86,101952.41,1.09,86400.0,0
"2019-05-28",287.99,-2.07,1108.72,131718.07,1.23,86400.0,0
"2019-05-29",272.17,-2.45,1193.22,107940.33,1.12,86400.0,0
"2019-05-30",163.81,-2.32,1529.28,43826.88,0.71,86400.0,0
"2019-05-31",286.64,-2.25,1275.11,134496.55,1.25,86400.0,0
