date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-01-01",74.94,-2.28,511.51,17187.28,0.45,86400.0,0
"2019-01-02",58.99,-2.45,458.77,12091.00,0.37,86308.0,0
"2019-01-03",24.71,-2.91,215.17,2021.65,0.15,86400.0,0
"2019-01-04",19.40,-2.53,183.56,1255.53,0.12,86400.0,0
"2019-01-05",28.77,-2.20,282.94,2967.20,0.19,86400.0,0
"2019-01-06",13.18,-2.85,164.62,609.01,0.08,86400.0,0
"2019-01-07",55.19,-3.06,557.00,9976.56,0.34,86400.0,0
"2019-01-08",6.62,-2.44,61.72,228.96,0.06,75600.0,0
"2019-01-09",52.19,-1.68,189.47,1229.05,0.19,32400.0,1
"2019-01-10",39.50,-1.28,314.66,4800.67,0.24,86400.0,0
"2019-01-11",27.88,-2.42,171.83,2185.97,0.16,86396.0,0
"2019-01-12",71.37,-2.82,392.78,16904.07,0.44,86400.0,0
"2019-01-13",76.83,-2.47,416.74,18367.27,0.46,86400.0,0
"2019-01-14",43.29,-1.96,439.02,8521.09,0.31,86400.0,0
"2019-01-15",20.50,-1.55,120.40,1135.64,0.11,86400.0,0
"2019-01-16",38.08,-1.41,359.85,4363.78,0.22,86400.0,0
"2019-01-17",21.97,-1.57,325.59,2043.05,0.15,86400.0,0
"2019-01-18",21.80,-2.55,234.41,1909.60,0.15,86400.0,0
"2019-01-19",36.12,-2.64,236.71,3750.35,0.21,86400.0,0
"2019-01-20",15.67,-3.12,79.20,703.54,0.09,86400.0,0
"2019-01-21",74.13,-2.34,605.03,18087.02,0.46,86400.0,0
"2019-01-22",20.79,-1.71,140.19,1321.82,0.12,86396.0,0
"2019-01-23",40.42,-2.45,512.71,5612.33,0.25,86400.0,0
"2019-01-24",59.46,-2.14,600.12,12338.59,0.38,86396.0,0
"2019-01-25",60.84,-2.49,653.70,12318.18,0.38,86400.0,0
"2019-01-26",83.20,-2.77,499.24,19211.64,0.47,86400.0,0
"2019-01-27",88.75,-2.76,476.29,19661.85,0.48,86400.0,0
"2019-01-28",88.38,-3.01,500.61,19985.89,0.48,86390.0,0
"2019-01-29",98.43,-2.09,453.76,25552.29,0.54,86392.0,0
"2019-01-30",99.65,-2.25,450.41,25996.73,0.55,86400.0,0
"2019-01-31",86.19,-2.25,572.97,23373.10,0.52,86399.0,0
