date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-11-01",10.89,-1.70,121.02,522.21,0.08,82800.0,0
"2021-11-02",7.07,-1.70,50.21,223.42,0.05,82801.0,0
"2021-11-03",9.36,-1.72,65.97,363.64,0.06,86393.0,0
"2021-11-04",12.97,-2.01,175.89,926.38,0.11,82800.0,0
"2021-11-05",7.78,-2.13,57.16,285.03,0.06,86397.0,0
"2021-11-06",11.51,-2.01,75.32,613.80,0.08,86400.0,0
"2021-11-07",5.84,-1.18,44.29,150.09,0.04,86400.0,0
"2021-11-08",5.01,-1.51,46.38,139.68,0.04,86400.0,0
"2021-11-09",14.02,-2.24,109.64,1015.12,0.11,86400.0,0
"2021-11-10",7.25,-2.29,66.19,302.08,0.06,86400.0,0
"2021-11-11",3.48,-1.23,26.82,69.93,0.03,86400.0,0
"2021-11-12",0.68,-0.60,13.22,8.26,0.02,34925.0,1
"2021-11-13",,,,-0.00,,0.0,1
"2021-11-14",,,,-0.00,,0.0,1
"2021-11-15",11.87,-0.48,50.38,123.73,0.08,17897.0,1
"2021-11-16",2.51,-0.88,24.47,41.02,0.02,86400.0,0
"2021-11-17",2.01,-1.28,24.28,33.76,0.02,86400.0,0
"2021-11-18",4.18,-1.07,59.33,134.80,0.04,86400.0,0
"2021-11-19",0.81,-1.12,12.09,9.44,0.01,82833.0,0
"2021-11-20",1.45,-0.74,14.36,15.87,0.01,83947.0,0
"2021-11-21",1.10,-1.68,14.36,14.69,0.01,86400.0,0
"2021-11-22",0.10,-2.41,11.67,11.56,0.01,86394.0,0
"2021-11-23",0.46,-1.53,10.32,9.98,0.01,86400.0,0
"2021-11-24",-0.37,-1.56,8.75,4.28,0.01,82347.0,0
"2021-11-25",0.07,-1.82,10.23,8.51,0.01,82502.0,0
"2021-11-26",-0.18,-1.59,5.72,2.61,0.01,77336.0,0
"2021-11-27",0.69,-1.02,11.62,9.17,0.01,86400.0,0
"2021-11-28",0.32,-1.21,11.53,7.35,0.01,86396.0,0
"2021-11-29",0.17,-1.25,7.36,4.90,0.01,86398.0,0
"2021-11-30",-0.25,-1.54,5.70,2.97,0.01,86400.0,0
