uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"91a61e1a-9cb7-450b-99f9-fa3b4f7d04da","BONA_024.basePlot.div","D19","BONA",65.167011,-147.529831,"WGS84",20.10,529.0,0.1,"distributed","shrubScrub","BONA_024","32.4.10","2021-08-11",1,"BONA_024.1.2021","NEON.DOC.014042vL","Y","POTR5","Populus tremuloides Michx.","species","Salicaceae","N",,,,,,"Y",,"0000-0002-2868-1835","0000-0001-7469-7486","OK",,"OK - no known exceptions"
"c437bd69-210c-46a3-85f1-527ef19c74c8","BONA_027.basePlot.div","D19","BONA",65.162994,-147.595649,"WGS84",20.19,464.5,0.2,"distributed","mixedForest","BONA_027","41","2021-08-11",1,"BONA_027.1.2021","NEON.DOC.014042vL","Y","ALVI5","Alnus viridis (Chaix) DC.","species","Betulaceae","N",,,,,,"Y",,"0000-0001-6603-4076","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"e8543d8c-b7f5-4f1f-9b54-8e3c0ad8e083","BONA_024.basePlot.div","D19","BONA",65.167011,-147.529831,"WGS84",20.10,529.0,0.1,"distributed","shrubScrub","BONA_024","32.2.10","2021-08-11",1,"BONA_024.1.2021","NEON.DOC.014042vL","Y","LYCO3","Lycopodium complanatum L.","species","Lycopodiaceae","N",,,,,,"Y",,"0000-0002-2868-1835","0000-0001-7469-7486","OK",,"OK - no known exceptions"
"f8f7974d-2e4a-4363-8360-ff75865a8144","BONA_027.basePlot.div","D19","BONA",65.162994,-147.595649,"WGS84",20.19,464.5,0.2,"distributed","mixedForest","BONA_027","40","2021-08-11",1,"BONA_027.1.2021","NEON.DOC.014042vL","Y","BENE4","Betula neoalaskana Sarg.","species","Betulaceae","N",,,,,,"Y",,"0000-0003-0706-769X","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"58be24a7-0fec-40b4-9cc8-823b1b4e6957","BONA_027.basePlot.div","D19","BONA",65.162994,-147.595649,"WGS84",20.19,464.5,0.2,"distributed","mixedForest","BONA_027","40.3.10","2021-08-11",1,"BONA_027.1.2021","NEON.DOC.014042vL","Y","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species","Pinaceae","N",,,,,,"Y",,"0000-0003-0706-769X","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"8b1b2b05-04e4-44dd-b6e7-7a9ffefbc80b","BONA_024.basePlot.div","D19","BONA",65.167011,-147.529831,"WGS84",20.10,529.0,0.1,"distributed","shrubScrub","BONA_024","40.1.10","2021-08-11",1,"BONA_024.1.2021","NEON.DOC.014042vL","Y","LEGR","Ledum groenlandicum Oeder","species","Ericaceae","N",,,,,,"Y",,"0000-0002-2868-1835","0000-0001-7469-7486","OK",,"OK - no known exceptions"
"e5058693-e76c-43b3-9e87-a54049dcdaef","BONA_014.basePlot.div","D19","BONA",65.175850,-147.463406,"WGS84",20.23,287.4,0.2,"distributed","deciduousForest","BONA_014","31.1.10","2021-08-11",1,"BONA_014.1.2021","NEON.DOC.014042vL","Y","SABE2","Salix bebbiana Sarg.","species","Salicaceae","N",,,,,,"Y",,"0000-0003-1678-1246","0000-0002-9637-938X","OK",,"OK - no known exceptions"
"6b904324-c0b2-402a-a0f5-2d95dd6c4324","BONA_014.basePlot.div","D19","BONA",65.175850,-147.463406,"WGS84",20.23,287.4,0.2,"distributed","deciduousForest","BONA_014","40","2021-08-11",1,"BONA_014.1.2021","NEON.DOC.014042vL","Y","PIGL","Picea glauca (Moench) Voss","species","Pinaceae","N",,,,,,"Y",,"0000-0003-1678-1246","0000-0002-9637-938X","OK",,"OK - no known exceptions"
"5feb60ab-b39d-4c0c-a5e0-fa537fea7511","BONA_024.basePlot.div","D19","BONA",65.167011,-147.529831,"WGS84",20.10,529.0,0.1,"distributed","shrubScrub","BONA_024","32.2.10","2021-08-11",1,"BONA_024.1.2021","NEON.DOC.014042vL","Y","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species","Pinaceae","N",,,,,,"Y",,"0000-0002-2868-1835","0000-0001-7469-7486","OK",,"OK - no known exceptions"
"df7a57ce-b395-4d5b-b3eb-12723ff5cfdf","BONA_027.basePlot.div","D19","BONA",65.162994,-147.595649,"WGS84",20.19,464.5,0.2,"distributed","mixedForest","BONA_027","40.3.10","2021-08-11",1,"BONA_027.1.2021","NEON.DOC.014042vL","Y","GELI2","Geocaulon lividum (Richardson) Fernald","species","Santalaceae","N",,,,,,"Y",,"0000-0003-0706-769X","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"3390134e-6459-496b-8ba3-6ae036ef8602","BONA_024.basePlot.div","D19","BONA",65.167011,-147.529831,"WGS84",20.10,529.0,0.1,"distributed","shrubScrub","BONA_024","32.4.10","2021-08-11",1,"BONA_024.1.2021","NEON.DOC.014042vL","Y","SASC","Salix scouleriana Barratt ex Hook.","species","Salicaceae","N",,,,,,"Y",,"0000-0002-2868-1835","0000-0001-7469-7486","OK",,"OK - no known exceptions"
"2537fa18-d761-4adc-996d-30543e1e251b","BONA_014.basePlot.div","D19","BONA",65.175850,-147.463406,"WGS84",20.23,287.4,0.2,"distributed","deciduousForest","BONA_014","40","2021-08-11",1,"BONA_014.1.2021","NEON.DOC.014042vL","Y","BENE4","Betula neoalaskana Sarg.","species","Betulaceae","N",,,,,,"Y",,"0000-0003-1678-1246","0000-0002-9637-938X","OK",,"OK - no known exceptions"
