uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"bdbd9019-a656-4551-bc23-944b139dd5e8","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","41.4.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","SOSI3","Solidago simplex Kunth","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"b7a6d28d-9d94-4cfd-85dc-b7bd5a120455","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","PRAN","Primula angustifolia Torr.","species","Primulaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"466f7e03-e4a4-47bf-bd16-b39fb0ea07ef","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","CAEL3/KOMY","Carex elynoides/Kobresia myosuroides","speciesGroup","Cyperaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"10612f14-f20d-448c-bf12-00ce40c39e13","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","CAEL3/KOMY","Carex elynoides/Kobresia myosuroides","speciesGroup","Cyperaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"3a5a414c-4c18-48ff-9135-ea043582a177","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32.2.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","SEDE2","Selaginella densa Rydb.","species","Selaginellaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"3510e94e-40cc-4e69-8570-2bb4b49d5a19","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","CASTI2SPP","Castilleja spp.","genus","Scrophulariaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"d16170bd-9fc7-4908-91b2-1c60258d09bc","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","41","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ARPA18","Artemisia pattersonii A. Gray","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"7871a77f-15bc-4fae-8608-64405a481022","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"9f7c3542-a28e-4b15-9ef3-f5aac1a2214c","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ERPI6","Erigeron pinnatisectus (A. Gray) A. Nelson","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"ed4b4302-7bc5-4924-9006-08e0fbf467bb","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","POAL2/POAR2","Poa alpina/arctica","speciesGroup","Poaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"b5d1e6be-2646-4072-9dc9-cfa5a362d39d","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","POOV2","Potentilla ovina Macoun ex J.M. Macoun","species","Rosaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"fe0ef072-a3c3-4601-949e-57af7ae395c9","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","41","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","HEPA11","Heuchera parvifolia Nutt. ex Torr. & A. Gray","species","Saxifragaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"93585cf7-f922-434b-807b-7ffb8a978b79","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32.4.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ARFEF3","Arenaria fendleri A. Gray var. fendleri","variety","Caryophyllaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"e20af74c-c373-4bdc-bb73-3b7c7e57ed13","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ERCA14","Erysimum capitatum (Douglas ex Hook.) Greene","species","Brassicaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"e5aed39f-0f50-4471-9422-0fa992bbe455","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32.2.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","POBI6","Polygonum bistortoides Pursh","species","Polygonaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"173143a0-5bdf-4ab6-90f6-1dcdc4038f3b","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ORAL","Oreoxis alpina (A. Gray) J.M. Coult. & Rose","species","Apiaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"e3f87964-8e13-42bb-a01a-52d98d191783","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","ARPA18","Artemisia pattersonii A. Gray","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"7fd9d4bb-e15a-477d-8fe9-ab7f4a0df66a","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","TEGR3","Tetraneuris grandiflora (Torr. & A. Gray ex A. Gray) K.F. Parker","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"8b3a40b0-00a0-4737-8f6c-ea83a74285b7","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","41","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","TOPY","Tonestus pygmaeus (Torr. & A. Gray) A. Nelson","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"022939f1-c341-42cb-939d-17fefe024a93","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31.1.10","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","POLYG4","Polygonum sp.","genus","Polygonaceae","UNK",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"8480d9e9-a87b-4595-9339-7ee59a4b8bb7","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","31","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","SARH2","Saxifraga rhomboidea Greene","species","Saxifragaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0001-5212-0969","OK",,"OK - no known exceptions"
"0982ed2a-67a1-44fc-a585-e006803d44a1","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","40","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","PHPU5","Phlox pulvinata (Wherry) Cronquist","species","Polemoniaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9821-3869","OK",,"OK - no known exceptions"
"8d644c27-7de2-4658-81f1-c466e4d12bcf","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","41","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","POAL2","Poa alpina L.","species","Poaceae","N","cf. species",,,,,"Y",,"0000-0002-3172-7101","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"84dd5a5f-667f-41ef-9b79-f67a5f4b9942","NIWO_027.basePlot.div","D13","NIWO",40.054439,-105.575608,"WGS84",20.10,3480.8,0.1,"distributed","grasslandHerbaceous","NIWO_027","32","2021-06-29",1,"NIWO_027.1.2021","NEON.DOC.014042vL","Y","MELA3","Mertensia lanceolata (Pursh) DC.","species","Boraginaceae","N",,,,,,"Y",,"0000-0002-3172-7101","0000-0002-9505-7784","OK",,"OK - no known exceptions"
