uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"f556e17f-90e4-41e6-ae79-ec4428b3583a","UNDE_022.basePlot.div","D05","UNDE",46.230668,-89.569550,"WGS84",20.10,508.9,0.1,"distributed","woodyWetlands","UNDE_022","40.1.1","2021-07-01",1,"UNDE_022.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"0000-0002-1260-7286","0000-0002-7943-392X","OK",,"OK - no known exceptions"
"9c1579cc-1b49-4341-b88c-a00b082b9a6f","UNDE_022.basePlot.div","D05","UNDE",46.230668,-89.569550,"WGS84",20.10,508.9,0.1,"distributed","woodyWetlands","UNDE_022","40.3.1","2021-07-01",1,"UNDE_022.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","MATR4","Maianthemum trifolium (L.) Sloboda","species","Liliaceae","N",,,,,,,15.00,"N",,,"0000-0002-1260-7286","0000-0002-7943-392X","OK",,"OK - no known exceptions"
"b556da2d-ef20-4780-a63d-b142e4e6b104","UNDE_028.basePlot.div","D05","UNDE",46.256879,-89.545066,"WGS84",20.19,519.4,0.2,"distributed","deciduousForest","UNDE_028","40.3.1","2021-07-01",1,"UNDE_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","LOCA7","Lonicera canadensis W. Bartram ex Marshall","species","Caprifoliaceae","N",,,,,,,2.00,"N",,,"0000-0002-1260-7286","0000-0003-2122-0224","OK",,"OK - no known exceptions"
"8d5d4436-cee5-4ba1-9eb0-117a7c79c779","UNDE_028.basePlot.div","D05","UNDE",46.256879,-89.545066,"WGS84",20.19,519.4,0.2,"distributed","deciduousForest","UNDE_028","31.1.1","2021-07-01",1,"UNDE_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ARNU2","Aralia nudicaulis L.","species","Araliaceae","N",,,,,,,2.00,"N",,,"0000-0002-1260-7286","0000-0003-2122-0224","OK",,"OK - no known exceptions"
"57c80d0f-539b-497e-9fa5-d4f1c21a1a71","UNDE_028.basePlot.div","D05","UNDE",46.256879,-89.545066,"WGS84",20.19,519.4,0.2,"distributed","deciduousForest","UNDE_028","40.3.1","2021-07-01",1,"UNDE_028.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"moss",4.00,,,,"0000-0002-1260-7286","0000-0003-2122-0224","OK",,"OK - no known exceptions"
"bfd6911c-a86a-4d42-ba54-1a174c283515","UNDE_028.basePlot.div","D05","UNDE",46.256879,-89.545066,"WGS84",20.19,519.4,0.2,"distributed","deciduousForest","UNDE_028","41.4.1","2021-07-01",1,"UNDE_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","TRCE","Trillium cernuum L.","species","Liliaceae","N",,,,,,,1.00,"N",,,"0000-0002-1260-7286","0000-0002-7784-1217","OK",,"OK - no known exceptions"
"aa51b9cc-8742-467d-9cdd-5b595ea6f06d","UNDE_029.basePlot.div","D05","UNDE",46.251554,-89.516809,"WGS84",20.22,521.9,0.3,"distributed","deciduousForest","UNDE_029","32.4.1","2021-07-01",1,"UNDE_029.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","FRNI","Fraxinus nigra Marshall","species","Oleaceae","N",,,,,,,25.00,"N",,,"0000-0002-1260-7286","0000-0002-7943-392X","OK",,"OK - no known exceptions"
"f5572f77-7dcc-4585-a626-0501fc4acb39","UNDE_022.basePlot.div","D05","UNDE",46.230668,-89.569550,"WGS84",20.10,508.9,0.1,"distributed","woodyWetlands","UNDE_022","31.1.1","2021-07-01",1,"UNDE_022.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","MATR4","Maianthemum trifolium (L.) Sloboda","species","Liliaceae","N",,,,,,,12.00,"N",,,"0000-0002-1260-7286","0000-0002-7943-392X","OK",,"OK - no known exceptions"
"8f5114cf-5054-4a6a-a275-a5eab0a27090","UNDE_028.basePlot.div","D05","UNDE",46.256879,-89.545066,"WGS84",20.19,519.4,0.2,"distributed","deciduousForest","UNDE_028","40.1.1","2021-07-01",1,"UNDE_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PRVI","Prunus virginiana L.","species","Rosaceae","N",,,,,,,1.00,"N",,,"0000-0002-1260-7286","0000-0003-2122-0224","OK",,"OK - no known exceptions"
"f80c42c1-11ce-4b23-8ecb-43bba563bbf7","UNDE_029.basePlot.div","D05","UNDE",46.251554,-89.516809,"WGS84",20.22,521.9,0.3,"distributed","deciduousForest","UNDE_029","40.3.1","2021-07-01",1,"UNDE_029.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"0000-0002-1260-7286","0000-0003-2122-0224","OK",,"OK - no known exceptions"
