uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"8920381f-3bcc-4e2d-9ed1-66bc07d29ad8","WOOD_012.basePlot.div","D09","WOOD",47.129131,-99.234050,"WGS84",20.10,575.3,0.2,"distributed","grasslandHerbaceous","WOOD_012","41.4.1","2021-08-02",1,"WOOD_012.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","SYOC","Symphoricarpos occidentalis Hook.","species","Caprifoliaceae","N",,,,,,,25.00,"N",,,"0000-0001-9009-8643","0000-0002-7630-812X","OK",,"OK - no known exceptions"
"7a4f56af-4510-4f28-bca2-c66f2dcc4777","WOOD_008.basePlot.div","D09","WOOD",47.142128,-99.211160,"WGS84",20.10,570.8,0.2,"distributed","grasslandHerbaceous","WOOD_008","32.4.1","2021-08-02",1,"WOOD_008.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",40.00,,,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
"fa031f1f-bfb1-4e21-99e0-699aad376c84","WOOD_008.basePlot.div","D09","WOOD",47.142128,-99.211160,"WGS84",20.10,570.8,0.2,"distributed","grasslandHerbaceous","WOOD_008","40.3.1","2021-08-02",1,"WOOD_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","GABO2","Galium boreale L.","species","Rubiaceae","N",,,,,,,1.00,"N",,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
"ec20dfc6-5822-4857-a58e-04da73c5f897","WOOD_006.basePlot.div","D09","WOOD",47.142318,-99.247173,"WGS84",20.10,590.3,0.2,"distributed","grasslandHerbaceous","WOOD_006","32.2.1","2021-08-02",1,"WOOD_006.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ROAR3","Rosa arkansana Porter","species","Rosaceae","N",,,,,,,2.00,"N",,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
"1330e6fd-3cfd-4e33-a087-cc2c1b7dfc8e","WOOD_014.basePlot.div","D09","WOOD",47.139909,-99.237250,"WGS84",20.10,580.1,0.1,"distributed","grasslandHerbaceous","WOOD_014","32.2.1","2021-08-02",1,"WOOD_014.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",1.00,,,,"0000-0001-9009-8643","0000-0002-7630-812X","OK",,"OK - no known exceptions"
"7af7771e-314f-4468-973b-9f4fce609d39","WOOD_006.basePlot.div","D09","WOOD",47.142318,-99.247173,"WGS84",20.10,590.3,0.2,"distributed","grasslandHerbaceous","WOOD_006","40.1.1","2021-08-02",1,"WOOD_006.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ELCO","Elaeagnus commutata Bernh. ex Rydb.","species","Elaeagnaceae","N",,,,,,,7.00,"N",,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
"bfadc015-5f2a-4397-84b0-5a65e86d774d","WOOD_008.basePlot.div","D09","WOOD",47.142128,-99.211160,"WGS84",20.10,570.8,0.2,"distributed","grasslandHerbaceous","WOOD_008","41.4.1","2021-08-02",1,"WOOD_008.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",2.00,,,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
"bbd2c0b6-39fb-44ec-81a9-f40eceec480b","WOOD_016.basePlot.div","D09","WOOD",47.141017,-99.225794,"WGS84",20.10,571.6,0.2,"distributed","grasslandHerbaceous","WOOD_016","31.1.1","2021-08-02",1,"WOOD_016.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",35.00,,,,"0000-0001-9009-8643","0000-0002-7630-812X","OK",,"OK - no known exceptions"
"b2d120dc-80cb-40db-baf3-437241f84315","WOOD_012.basePlot.div","D09","WOOD",47.129131,-99.234050,"WGS84",20.10,575.3,0.2,"distributed","grasslandHerbaceous","WOOD_012","40.1.1","2021-08-02",1,"WOOD_012.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",50.00,,,,"0000-0001-9009-8643","0000-0002-7630-812X","OK",,"OK - no known exceptions"
"0f74063f-ad83-41c2-9d3f-6a5c63370f6d","WOOD_008.basePlot.div","D09","WOOD",47.142128,-99.211160,"WGS84",20.10,570.8,0.2,"distributed","grasslandHerbaceous","WOOD_008","40.3.1","2021-08-02",1,"WOOD_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ELCO","Elaeagnus commutata Bernh. ex Rydb.","species","Elaeagnaceae","N",,,,,,,1.00,"N",,,"0000-0001-9009-8643","0000-0002-3991-0445","OK",,"OK - no known exceptions"
