uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"fcbf25ea-e004-4cae-9c33-e762104d7867","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","41.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",80.00,,,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"c1d32491-386a-4284-a0a3-065b71629aa1","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.2.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","MIST5","Minuartia stricta (Sw.) Hiern.","species","Caryophyllaceae","N",,,,,,,0.50,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"8054be5e-71c7-4197-a76b-1b8a00e3c27b","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.2.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",5.00,,,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"6e7d971c-2f1c-43df-9a5f-2723476bbfc5","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","SAPU15","Salix pulchra Cham.","species","Salicaceae","N",,,,,,,2.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"8a5902a0-532f-45bb-b031-85e675d9e90f","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ERSC2","Eriophorum scheuchzeri Hoppe","species","Cyperaceae","N",,,,,,,25.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"eb337dbe-7fd9-4c58-a211-cfa0f29aa97a","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CARA5","Carex rariflora (Wahlenb.) Sm.","species","Cyperaceae","N",,,,,,,1.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"d3505bcf-d6ef-4664-9965-15339457836f","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","41.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CARA5","Carex rariflora (Wahlenb.) Sm.","species","Cyperaceae","N",,,,,,,6.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"8d8737f6-e17a-4ed8-abb2-f6fd0aa3c4c8","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","41.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N","cf. species",,,,,,1.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"b1385127-f49c-4fd1-9552-23127784813e","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","JUTR4","Juncus triglumis L.","species","Juncaceae","N",,,,,,,1.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"ba99e273-c4d9-48ff-9be8-87d06c9759d2","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","40.3.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,19.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"eefe7653-9f58-4b6b-9f44-d2424701da30","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.4.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"moss",21.00,,,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"cf204f7e-5623-4971-9a90-6e824b38e39a","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","40.3.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CAREXSPP","Carex spp.","genus","Cyperaceae","UNK",,,,,,,11.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"1981e89f-28f5-4479-88c2-706cbe68148b","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","40.3.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"145fceec-86dc-49ee-8ed2-95273490b8d7","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","40.1.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",55.00,,,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"db06a31b-4d96-4cff-b2b0-b7c2c8d3a591","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","32.2.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ANPO","Andromeda polifolia L.","species","Ericaceae","N",,,,,,,5.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"9d3e24a5-a6e3-4773-a15c-dbf0167c4ef6","TOOL_011.basePlot.div","D18","TOOL",68.625975,-149.591302,"WGS84",20.10,719.6,0.1,"distributed","sedgeHerbaceous","TOOL_011","31.1.1","2021-08-04",1,"TOOL_011.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ERSC2","Eriophorum scheuchzeri Hoppe","species","Cyperaceae","N",,,,,,,8.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
