uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"d9878c5f-8385-4088-999c-e90cbd0ef6f1","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species","Malvaceae","N",,,,,,,3.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"cd7f7a33-4d16-419b-ae89-fa1cf3023b96","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","OENOT","Oenothera sp.","genus","Onagraceae","UNK",,,,,,,0.50,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"d46e2c52-7d80-4367-ac77-ac6a3c3230a6","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",36.00,,,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"f7b84a98-4b54-45cb-b336-dadd417d97e1","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species","Poaceae","N",,,,,,,5.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"a62ac1b9-087d-4573-a489-ab293fd74122","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","LEDE","Lepidium densiflorum Schrad.","species","Brassicaceae","NI",,,,,,,0.50,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"c7e2000f-204f-4628-9cd3-07ac68fcd80f","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species","Poaceae","N",,,,,,,2.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"b41e45cd-f397-423e-8537-fd70005fa045","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species","Liliaceae","N",,,,,,,1.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"62f6b150-cee8-47f6-8cea-30c9b8616d5a","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"26496185-6a1f-4781-b37b-f65b35597bb0","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CADU6","Carex duriuscula C.A. Mey.","species","Cyperaceae","N",,,,,,,0.50,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"47f87ffb-2225-4e61-b896-4d7f0775f6e9","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species","Poaceae","N",,,,,,,1.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"4671ed97-1850-4cb3-b917-7474ad552079","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"c49cbf4a-84fe-4dde-a7e7-57f331974c78","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.3.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species","Poaceae","N",,,,,,,3.00,"N",,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
"4e599191-da6a-42cb-8394-581b58c4933e","CPER_046.basePlot.div","D10","CPER",40.817297,-104.747096,"WGS84",20.10,1652.1,0.1,"tower","grasslandHerbaceous","CPER_046","40.1.1","2021-05-18",1,"CPER_046.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"soil",38.00,,,,"0000-0002-2602-3054","0000-0001-5102-1299","OK",,"OK - no known exceptions"
