uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"db58e85f-65bf-448b-af71-dd97374ba533","HARV_058.basePlot.div","D01","HARV",42.469743,-72.252270,"WGS84",20.15,202.1,0.2,"distributed","mixedForest","HARV_058","40.3.1","2021-07-01",1,"HARV_058.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,0.50,"N",,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"8f320a15-204a-4342-9db1-0f213297a1a7","HARV_059.basePlot.div","D01","HARV",42.480806,-72.275442,"WGS84",20.32,168.8,0.4,"distributed","mixedForest","HARV_059","41.4.1","2021-07-01",1,"HARV_059.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,2.00,"N",,,"0000-0003-4647-8125","0000-0002-1767-2984","OK",,"OK - no known exceptions"
"2c89aafa-ccd6-464a-a40d-398dd54a705b","HARV_028.basePlot.div","D01","HARV",42.431817,-72.225087,"WGS84",20.15,243.0,0.2,"distributed","mixedForest","HARV_028","31.1.1","2021-07-01",1,"HARV_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,2.00,"N",,,"0000-0002-8506-6396","0000-0002-9520-4182","OK",,"OK - no known exceptions"
"1530d1cb-ff05-4ce1-b93d-2c83a0f39aef","HARV_028.basePlot.div","D01","HARV",42.431817,-72.225087,"WGS84",20.15,243.0,0.2,"distributed","mixedForest","HARV_028","41.4.1","2021-07-01",1,"HARV_028.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,3.00,"N",,,"0000-0002-8506-6396","0000-0002-9520-4182","OK",,"OK - no known exceptions"
"40aaeb2e-aeea-44ea-adac-089be9f4c18a","HARV_017.basePlot.div","D01","HARV",42.481741,-72.267080,"WGS84",20.14,226.4,0.2,"distributed","deciduousForest","HARV_017","41.4.1","2021-07-01",1,"HARV_017.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,13.00,"N",,,"0000-0003-4647-8125","0000-0002-1767-2984","OK",,"OK - no known exceptions"
"32c1bb64-4e16-4a1e-b76d-c99af7398f3a","HARV_031.basePlot.div","D01","HARV",42.467507,-72.260079,"WGS84",20.14,160.6,0.2,"distributed","evergreenForest","HARV_031","32.4.1","2021-07-01",1,"HARV_031.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"wood",15.00,,,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"955d8586-78d2-49b5-9b41-256721759aa9","HARV_017.basePlot.div","D01","HARV",42.481741,-72.267080,"WGS84",20.14,226.4,0.2,"distributed","deciduousForest","HARV_017","40.3.1","2021-07-01",1,"HARV_017.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,"Seedling",,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,0.50,"N",,,"0000-0003-4647-8125","0000-0002-1767-2984","OK",,"OK - no known exceptions"
"9e24efe3-7a3c-44c7-aba8-04914e1d513a","HARV_058.basePlot.div","D01","HARV",42.469743,-72.252270,"WGS84",20.15,202.1,0.2,"distributed","mixedForest","HARV_058","41.4.1","2021-07-01",1,"HARV_058.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,0.50,"N",,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"44d46223-e299-4a01-ae8e-39a3fcab3455","HARV_030.basePlot.div","D01","HARV",42.423045,-72.218966,"WGS84",20.11,171.8,0.1,"distributed","evergreenForest","HARV_030","32.2.1","2021-07-01",1,"HARV_030.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ARALI","Aralia sp.","genus","Araliaceae","UNK",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,4.00,"N",,,"0000-0002-8506-6396","0000-0002-9520-4182","OK",,"OK - no known exceptions"
"ac1c2134-be1f-4d67-9b9a-3778a7579046","HARV_058.basePlot.div","D01","HARV",42.469743,-72.252270,"WGS84",20.15,202.1,0.2,"distributed","mixedForest","HARV_058","41.4.1","2021-07-01",1,"HARV_058.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ANQUQ","Anemone quinquefolia L. var. quinquefolia","variety","Ranunculaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,0.50,"N",,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"d6361813-c66e-4ad2-a82f-4d24751f0c1e","HARV_058.basePlot.div","D01","HARV",42.469743,-72.252270,"WGS84",20.15,202.1,0.2,"distributed","mixedForest","HARV_058","41.4.1","2021-07-01",1,"HARV_058.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",0.50,,,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"b68a63a0-8c2c-44a5-9bcd-1f4a88270402","HARV_059.basePlot.div","D01","HARV",42.480806,-72.275442,"WGS84",20.32,168.8,0.4,"distributed","mixedForest","HARV_059","41.4.1","2021-07-01",1,"HARV_059.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ILEX","Ilex sp.","genus","Aquifoliaceae","UNK",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,13.00,"N",,,"0000-0003-4647-8125","0000-0002-1767-2984","OK",,"OK - no known exceptions"
"6ee6e53b-9095-490d-9f1d-04c502103e4c","HARV_058.basePlot.div","D01","HARV",42.469743,-72.252270,"WGS84",20.15,202.1,0.2,"distributed","mixedForest","HARV_058","40.3.1","2021-07-01",1,"HARV_058.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BELE","Betula lenta L.","species","Betulaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,9.00,"N",,,"0000-0002-4682-3753","0000-0002-6648-295X","OK",,"OK - no known exceptions"
"b78a689e-6388-4176-a2cc-167fcbab842f","HARV_017.basePlot.div","D01","HARV",42.481741,-72.267080,"WGS84",20.14,226.4,0.2,"distributed","deciduousForest","HARV_017","40.1.1","2021-07-01",1,"HARV_017.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,"Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,3.00,"N",,,"0000-0003-4647-8125","0000-0002-1767-2984","OK",,"OK - no known exceptions"
