uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"c5e88bdd-57cf-4b38-8a9a-95c694ea7297","ORNL_032.basePlot.div","D07","ORNL",35.944521,-84.326487,"WGS84",20.15,260.7,0.3,"distributed","evergreenForest","ORNL_032","41.4.10","2021-07-01",1,"ORNL_032.1.2021","NEON.DOC.014042vL","Y","CARA2","Campsis radicans (L.) Seem. ex Bureau","species","Bignoniaceae","N",,,,,,"Y",,"0000-0001-8615-3910","0000-0002-6525-9051","OK",,"OK - no known exceptions"
"e19d1bc1-47ca-4a97-acf3-9bf197946674","ORNL_032.basePlot.div","D07","ORNL",35.944521,-84.326487,"WGS84",20.15,260.7,0.3,"distributed","evergreenForest","ORNL_032","41","2021-07-01",1,"ORNL_032.1.2021","NEON.DOC.014042vL","Y","EUAM9","Euonymus americanus L.","species","Celastraceae","N",,,,,,"Y",,"0000-0001-8615-3910","0000-0002-6525-9051","OK",,"OK - no known exceptions"
"f604304a-eef2-4c32-8b30-5509c1f83518","ORNL_006.basePlot.div","D07","ORNL",35.938227,-84.323680,"WGS84",20.10,280.7,0.2,"distributed","deciduousForest","ORNL_006","32.2.10","2021-07-01",1,"ORNL_006.1.2021","NEON.DOC.014042vL","Y","VIRO3","Vitis rotundifolia Michx.","species","Vitaceae","N",,,,,,"Y",,"0000-0003-1944-3584","0000-0002-7992-1560","OK",,"OK - no known exceptions"
"7fe90515-873b-40dc-98cb-1ba51e8600fd","ORNL_032.basePlot.div","D07","ORNL",35.944521,-84.326487,"WGS84",20.15,260.7,0.3,"distributed","evergreenForest","ORNL_032","31","2021-07-01",1,"ORNL_032.1.2021","NEON.DOC.014042vL","Y","ACSA3","Acer saccharum Marshall","species","Aceraceae","N",,,,,,"Y",,"0000-0002-6525-9051","0000-0001-8615-3910","OK",,"OK - no known exceptions"
"7671d7d2-85e3-4524-b310-3b58ae20877d","ORNL_007.basePlot.div","D07","ORNL",35.925371,-84.329755,"WGS84",20.11,268.3,0.1,"distributed","deciduousForest","ORNL_007","40","2021-07-01",1,"ORNL_007.1.2021","NEON.DOC.014042vL","Y","QURU","Quercus rubra L.","species","Fagaceae","N",,,,,,"Y",,"0000-0003-1944-3584","0000-0002-7992-1560","OK",,"OK - no known exceptions"
"b11e079b-3cec-497f-bcd6-4e9abcc4f29f","ORNL_010.basePlot.div","D07","ORNL",35.953307,-84.332168,"WGS84",20.14,305.1,0.2,"distributed","deciduousForest","ORNL_010","32.4.10","2021-07-01",1,"ORNL_010.1.2021","NEON.DOC.014042vL","Y","COFL2","Cornus florida L.","species","Cornaceae","N",,,,,,"Y",,"0000-0001-8615-3910","0000-0002-6525-9051","OK",,"OK - no known exceptions"
"7fa4d29a-5bc1-4940-afaf-22b8232c4180","ORNL_032.basePlot.div","D07","ORNL",35.944521,-84.326487,"WGS84",20.15,260.7,0.3,"distributed","evergreenForest","ORNL_032","32.4.10","2021-07-01",1,"ORNL_032.1.2021","NEON.DOC.014042vL","Y","POAC4","Polystichum acrostichoides (Michx.) Schott","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0001-8615-3910","0000-0002-6525-9051","OK",,"OK - no known exceptions"
"3b9b9646-c284-4c17-a017-95c744642c40","ORNL_006.basePlot.div","D07","ORNL",35.938227,-84.323680,"WGS84",20.10,280.7,0.2,"distributed","deciduousForest","ORNL_006","41.4.10","2021-07-01",1,"ORNL_006.1.2021","NEON.DOC.014042vL","Y","VAST","Vaccinium stamineum L.","species","Ericaceae","N",,,,,,"Y",,"0000-0003-1944-3584","0000-0002-7992-1560","OK",,"OK - no known exceptions"
"f06b471a-7946-4aa3-beb4-88adebc6362b","ORNL_032.basePlot.div","D07","ORNL",35.944521,-84.326487,"WGS84",20.15,260.7,0.3,"distributed","evergreenForest","ORNL_032","41","2021-07-01",1,"ORNL_032.1.2021","NEON.DOC.014042vL","Y","CECA4","Cercis canadensis L.","species","Fabaceae","N",,,,,,"Y",,"0000-0001-8615-3910","0000-0002-6525-9051","OK",,"OK - no known exceptions"
"93541553-fe0c-4b21-bca5-8a2d312a51e4","ORNL_010.basePlot.div","D07","ORNL",35.953307,-84.332168,"WGS84",20.14,305.1,0.2,"distributed","deciduousForest","ORNL_010","31","2021-07-01",1,"ORNL_010.1.2021","NEON.DOC.014042vL","Y","AMAR3","Amelanchier arborea (Michx. f.) Fernald","species","Rosaceae","N",,,,,,"Y",,"0000-0002-6525-9051","0000-0001-8615-3910","OK",,"OK - no known exceptions"
