date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2022-02-01",1.1993,-0.9153,4.2611,1.5170,0.0042,86400.0,0
"2022-02-02",0.1899,-1.0652,2.9449,0.7727,0.0030,86400.0,0
"2022-02-03",1.5422,0.2125,5.7431,2.4205,0.0053,86400.0,0
"2022-02-04",1.4374,-1.3750,6.4013,5.5907,0.0080,86400.0,0
"2022-02-05",5.0338,2.4427,9.0563,2.9383,0.0058,86400.0,0
"2022-02-06",3.1074,-1.0765,11.9065,15.8406,0.0135,86400.0,0
"2022-02-07",3.2088,-0.8352,10.9548,9.7179,0.0106,86400.0,0
"2022-02-08",4.2407,-0.8329,12.5614,16.0907,0.0136,86400.0,0
"2022-02-09",6.5633,1.2361,16.0801,20.7270,0.0155,86400.0,0
"2022-02-10",6.5788,1.2312,15.0795,18.1699,0.0145,86400.0,0
"2022-02-11",5.6295,-0.4784,13.6575,22.7852,0.0162,86400.0,0
"2022-02-12",6.9890,1.2780,12.6762,8.1361,0.0097,86400.0,0
"2022-02-13",4.3609,-2.0654,12.0386,18.4338,0.0146,86400.0,0
"2022-02-14",4.7601,1.6025,10.5321,3.5467,0.0064,86400.0,0
"2022-02-15",2.9820,-0.5976,6.6306,3.4405,0.0063,86400.0,0
"2022-02-16",4.9548,2.1752,7.7100,1.9768,0.0048,86400.0,0
"2022-02-17",4.9030,2.3503,8.2976,2.6287,0.0055,86400.0,0
"2022-02-18",4.4285,-0.1613,13.7715,15.8670,0.0136,86400.0,0
"2022-02-19",4.0971,-0.4307,13.7722,9.8510,0.0107,86400.0,0
"2022-02-20",3.4264,0.8809,5.9939,1.8703,0.0047,86400.0,0
"2022-02-21",0.6064,-0.3154,2.7741,0.7398,0.0029,86400.0,0
"2022-02-22",-2.8938,-6.1455,0.4718,3.8858,0.0067,86400.0,0
"2022-02-23",-5.7209,-8.1039,-1.6608,3.0915,0.0060,86400.0,0
"2022-02-24",-3.8586,-7.2098,2.0864,8.0988,0.0097,86400.0,0
"2022-02-25",-3.0739,-8.4805,3.1580,13.5520,0.0125,86400.0,0
"2022-02-26",-0.7527,-4.2269,2.9931,5.2762,0.0078,86400.0,0
"2022-02-27",0.4344,-0.7498,2.8949,1.0395,0.0035,86400.0,0
"2022-02-28",7.7920,2.0367,12.8690,15.7503,0.0135,86370.0,0
