date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-12-01",-4.4266,-5.1058,-3.6205,0.1531,0.0013,86400.0,0
"2019-12-02",-4.8900,-7.7509,-0.6825,4.5067,0.0072,86400.0,0
"2019-12-03",-4.6009,-6.5899,-1.0216,2.5716,0.0055,86400.0,0
"2019-12-04",-3.4507,-4.4804,-1.7953,0.5476,0.0025,86400.0,0
"2019-12-05",-4.0260,-6.1134,-1.5424,1.8560,0.0046,86400.0,0
"2019-12-06",-5.6764,-8.3389,-3.3097,2.4625,0.0053,86400.0,0
"2019-12-07",-7.0989,-10.2862,-1.9091,7.6534,0.0094,86400.0,0
"2019-12-08",-0.1102,-2.3887,1.1818,0.8066,0.0031,86400.0,0
"2019-12-09",-6.5777,-9.8786,-2.3165,4.0558,0.0076,70470.0,0
"2019-12-10",-14.7567,-18.2458,-9.8739,6.0961,0.0084,86400.0,0
"2019-12-11",-21.4253,-25.8956,-16.2636,9.1684,0.0103,86400.0,0
"2019-12-12",-15.7980,-19.9980,-10.2471,13.1493,0.0123,86400.0,0
"2019-12-13",-10.0794,-11.5040,-8.7054,0.7352,0.0047,33870.0,1
"2019-12-14",,,,-0.0000,,0.0,1
"2019-12-15",-13.8504,-14.7786,-13.2807,0.1688,0.0037,12030.0,1
"2019-12-16",-11.9090,-14.8209,-8.7889,3.9355,0.0067,86400.0,0
"2019-12-17",-10.5216,-13.7851,-7.8126,2.0086,0.0048,86400.0,0
"2019-12-18",-17.5876,-22.7265,-13.7726,6.7409,0.0088,86400.0,0
"2019-12-19",-11.9684,-15.1094,-7.8576,5.5590,0.0080,86400.0,0
"2019-12-20",-5.5075,-8.7430,-1.4185,9.8890,0.0202,24270.0,1
"2019-12-21",-2.3222,-7.0227,3.4170,9.1093,0.0104,84810.0,0
"2019-12-22",1.2041,-2.1648,6.4582,5.8937,0.0083,86400.0,0
"2019-12-23",-0.4668,-2.4396,2.9009,0.8157,0.0031,86400.0,0
"2019-12-24",-2.7507,-5.1453,-0.2606,2.5040,0.0054,86400.0,0
"2019-12-25",-0.6213,-1.0855,0.2319,0.1223,0.0012,86400.0,0
"2019-12-26",0.8270,-0.0212,1.9016,0.2373,0.0017,86396.0,0
"2019-12-27",-3.7489,-6.5078,0.0009,3.3672,0.0062,86400.0,0
"2019-12-28",-3.8210,-7.5981,0.8547,12.4367,0.0153,53190.0,1
"2019-12-29",0.3657,-0.1511,1.1122,0.0887,0.0010,86400.0,0
"2019-12-30",-0.9622,-5.8306,1.0907,4.8273,0.0075,86400.0,0
"2019-12-31",-7.2531,-9.7765,-5.6262,0.9735,0.0034,86400.0,0
