date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-08-01",24.4158,21.4965,29.6336,8.8791,0.0101,86400.0,0
"2020-08-02",23.6180,20.3263,27.4789,3.7032,0.0065,86400.0,0
"2020-08-03",23.0594,19.7598,27.6128,5.1444,0.0077,86400.0,0
"2020-08-04",22.1433,18.2648,27.1574,7.4851,0.0093,86400.0,0
"2020-08-05",22.9635,18.8598,28.5451,9.6505,0.0106,86400.0,0
"2020-08-06",22.8403,20.1801,26.7026,3.4645,0.0063,86400.0,0
"2020-08-07",23.9538,19.6059,29.5461,9.4672,0.0105,86400.0,0
"2020-08-08",25.0548,20.0179,29.9757,10.3202,0.0109,86400.0,0
"2020-08-09",25.5887,19.2131,31.5053,14.1127,0.0128,86400.0,0
"2020-08-10",23.8187,20.2508,29.4304,6.8129,0.0089,86400.0,0
"2020-08-11",24.8767,20.7944,30.1690,10.1809,0.0109,86400.0,0
"2020-08-12",26.1129,21.3638,30.8949,7.9593,0.0096,86400.0,0
"2020-08-13",24.9893,20.9792,30.2160,5.3832,0.0079,86400.0,0
"2020-08-14",23.5121,20.8662,27.0397,2.7459,0.0056,86400.0,0
"2020-08-15",23.3028,21.6180,26.0129,1.1669,0.0037,86400.0,0
"2020-08-16",23.5839,19.4484,28.8332,8.4799,0.0099,86357.0,0
"2020-08-17",24.5874,20.1397,28.4222,5.8950,0.0083,86400.0,0
"2020-08-18",24.1283,18.3905,29.1198,10.5699,0.0111,86250.0,0
"2020-08-19",22.1499,18.7627,28.0570,7.6480,0.0094,86400.0,0
"2020-08-20",22.4580,19.7093,27.7144,4.3370,0.0071,86400.0,0
"2020-08-21",21.9113,19.8402,25.6192,2.7136,0.0056,86400.0,0
"2020-08-22",21.9846,19.3955,27.5907,6.4657,0.0087,86400.0,0
"2020-08-23",22.5004,19.6454,27.2318,4.4518,0.0072,86400.0,0
"2020-08-24",23.4209,19.9993,28.7814,8.9456,0.0102,86400.0,0
"2020-08-25",24.6112,22.5270,28.7463,2.4816,0.0054,86400.0,0
"2020-08-26",23.7077,19.8986,29.3451,8.5736,0.0100,86357.0,0
"2020-08-27",25.5779,22.6023,28.2810,3.9177,0.0067,86400.0,0
"2020-08-28",25.3819,23.4874,27.7246,1.4168,0.0040,86400.0,0
"2020-08-29",24.3043,21.6214,28.4085,4.9176,0.0075,86396.0,0
"2020-08-30",23.6504,20.2790,28.2313,7.6984,0.0094,86400.0,0
"2020-08-31",23.4057,20.3619,27.5211,5.4731,0.0080,86400.0,0
