date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2016-01-01",-13.7569,-22.0540,-6.2712,15.6999,0.0135,86400.0,0
"2016-01-02",-7.7509,-14.2989,-0.9691,11.7529,0.0117,86400.0,0
"2016-01-03",-2.3281,-6.7282,2.2749,5.0353,0.0076,86400.0,0
"2016-01-04",0.4291,-5.9739,5.2161,5.4660,0.0080,86400.0,0
"2016-01-05",2.2694,0.1433,4.9915,1.4094,0.0040,86400.0,0
"2016-01-06",1.1421,-0.2206,3.2131,0.3375,0.0020,86400.0,0
"2016-01-07",0.5194,-1.6248,2.1556,0.3913,0.0021,86400.0,0
"2016-01-08",-1.6546,-2.8276,-0.7445,0.1975,0.0015,86400.0,0
"2016-01-09",-3.1891,-9.2799,-0.7777,2.2650,0.0051,86400.0,0
"2016-01-10",-6.3687,-10.8414,-1.7103,3.4766,0.0063,86400.0,0
"2016-01-11",-8.2709,-15.2853,-4.5030,8.1349,0.0097,86400.0,0
"2016-01-12",-8.9975,-15.6884,-2.8272,6.9322,0.0091,83281.0,0
"2016-01-13",-5.3526,-12.4507,4.3915,11.8067,0.0117,86400.0,0
"2016-01-14",-1.0143,-8.6441,4.2867,7.1378,0.0091,86400.0,0
"2016-01-15",-2.2925,-5.5252,1.2629,1.8956,0.0047,86400.0,0
"2016-01-16",-2.1072,-10.5535,1.6995,3.2560,0.0061,86400.0,0
"2016-01-17",-0.4817,-4.9068,4.4612,3.6788,0.0065,86400.0,0
"2016-01-18",0.5809,-2.9534,3.6812,1.1422,0.0036,86400.0,0
"2016-01-19",-1.4478,-6.9846,0.9001,3.2394,0.0061,85796.0,0
"2016-01-20",1.0691,-1.9655,4.5301,1.6728,0.0044,86400.0,0
"2016-01-21",-4.6924,-11.1339,-0.0629,7.3579,0.0092,86400.0,0
"2016-01-22",-1.9516,-9.1954,6.4898,12.1089,0.0118,86400.0,0
"2016-01-23",0.8152,-5.2433,6.3098,4.4645,0.0072,86400.0,0
"2016-01-24",0.1317,-2.0146,3.6606,1.5426,0.0042,86400.0,0
"2016-01-25",-2.5046,-9.0173,0.8765,3.9367,0.0068,86400.0,0
"2016-01-26",-6.4359,-12.2789,-2.2058,5.6095,0.0081,86400.0,0
"2016-01-27",-6.6017,-13.2818,-2.7452,6.4534,0.0086,86399.0,0
"2016-01-28",-5.0654,-12.4718,2.1322,10.2426,0.0109,86400.0,0
"2016-01-29",-0.5851,-8.1949,5.7133,10.5840,0.0112,84565.0,0
"2016-01-30",1.0451,-2.2562,9.4449,8.8227,0.0101,86400.0,0
"2016-01-31",-5.0685,-9.9605,-0.9887,3.7050,0.0065,86400.0,0
