date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-01-01",-2.0000,-8.0074,2.4264,8.6858,0.0100,86400.0,0
"2019-01-02",-4.8677,-8.3199,1.1990,4.2599,0.0070,86400.0,0
"2019-01-03",-11.8182,-20.6755,-3.8674,18.2815,0.0145,86400.0,0
"2019-01-04",-27.1936,-30.0294,-20.2760,4.7020,0.0074,86386.0,0
"2019-01-05",-30.1852,-33.4511,-27.8642,1.1817,0.0037,86400.0,0
"2019-01-06",-34.6685,-37.4125,-31.2633,2.0652,0.0049,86400.0,0
"2019-01-07",-36.2346,-38.4316,-33.2761,0.8744,0.0032,86400.0,0
"2019-01-08",-32.4369,-37.2106,-26.5745,7.0363,0.0090,86400.0,0
"2019-01-09",-26.9348,-30.0443,-24.4996,2.2670,0.0051,86332.0,0
"2019-01-10",-27.4714,-32.8368,-24.4283,8.4331,0.0099,86371.0,0
"2019-01-11",-33.0267,-35.0792,-30.9084,0.5770,0.0026,86400.0,0
"2019-01-12",-37.6313,-39.7832,-34.0327,1.4371,0.0041,86400.0,0
"2019-01-13",-29.9499,-35.9774,-20.0527,19.7055,0.0151,86400.0,0
"2019-01-14",-17.8960,-25.5175,-11.8148,13.0661,0.0123,86400.0,0
"2019-01-15",-17.3420,-21.0476,-12.3401,4.3010,0.0071,86400.0,0
"2019-01-16",-16.5801,-24.3299,-9.5800,12.0845,0.0118,86298.0,0
"2019-01-17",-20.6863,-24.8862,-13.6403,10.4873,0.0110,86400.0,0
"2019-01-18",-25.1578,-28.9319,-20.1600,4.8038,0.0075,86400.0,0
"2019-01-19",-19.1966,-20.2189,-18.2102,0.1983,0.0015,86395.0,0
"2019-01-20",-19.5568,-20.8618,-18.1425,0.5552,0.0025,86400.0,0
"2019-01-21",-23.3598,-28.4057,-18.1202,11.9711,0.0118,86348.0,0
"2019-01-22",-25.5696,-29.5400,-14.2607,8.7660,0.0101,86400.0,0
"2019-01-23",-12.9442,-20.0476,-4.2088,14.1406,0.0128,86400.0,0
"2019-01-24",-7.1638,-11.8662,-1.8641,5.0298,0.0076,86400.0,0
"2019-01-25",-4.5519,-8.6209,-0.4401,4.3042,0.0071,86400.0,0
"2019-01-26",-3.3883,-7.1664,-0.2601,3.2959,0.0062,86400.0,0
"2019-01-27",-8.8512,-12.9537,-6.2607,2.0994,0.0049,86400.0,0
"2019-01-28",-7.1103,-9.0554,-5.5984,0.4548,0.0023,86400.0,0
"2019-01-29",-6.3110,-9.4648,-2.6673,2.7609,0.0057,86400.0,0
"2019-01-30",-10.3830,-15.5594,-4.1626,5.4510,0.0080,85759.0,0
"2019-01-31",-16.8703,-22.9130,-8.7198,18.6656,0.0147,86400.0,0
