date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-07-01",27.8931,17.1881,36.4152,25.1413,0.0171,86400.0,0
"2018-07-02",29.5879,21.2798,37.2011,22.0109,0.0160,86400.0,0
"2018-07-03",30.4789,23.2849,36.9614,14.3601,0.0129,86399.0,0
"2018-07-04",30.4741,22.6372,37.0627,14.7934,0.0131,86400.0,0
"2018-07-05",32.1215,23.0772,40.4159,23.7085,0.0169,82522.0,0
"2018-07-06",33.0493,29.0111,38.5481,5.9379,0.0083,86400.0,0
"2018-07-07",33.4516,25.8848,39.2355,8.8387,0.0101,86399.0,0
"2018-07-08",30.9588,24.9875,38.9054,15.5145,0.0134,86400.0,0
"2018-07-09",28.5534,22.5807,37.4660,18.7074,0.0147,86400.0,0
"2018-07-10",23.7260,20.7830,28.9235,4.5204,0.0076,79194.0,0
"2018-07-11",23.5758,21.2784,29.3342,3.3252,0.0062,86400.0,0
"2018-07-12",25.4019,21.4326,31.1423,5.6672,0.0081,86400.0,0
"2018-07-13",27.3579,21.6491,35.4886,13.8896,0.0127,86400.0,0
"2018-07-14",24.3953,21.9031,27.8824,1.7471,0.0045,86400.0,0
"2018-07-15",24.4280,20.8047,28.7022,4.3252,0.0071,86355.0,0
"2018-07-16",26.5827,22.5818,33.0889,8.8550,0.0101,86400.0,0
"2018-07-17",26.5169,21.1154,36.1174,22.3994,0.0161,86354.0,0
"2018-07-18",26.2506,22.0092,35.6774,12.3252,0.0119,86400.0,0
"2018-07-19",27.0834,22.5515,34.2445,10.5075,0.0113,81987.0,0
"2018-07-20",28.2219,23.6256,34.4626,7.0426,0.0090,86400.0,0
"2018-07-21",27.9607,22.8825,34.6997,9.4717,0.0105,86400.0,0
"2018-07-22",29.9736,23.3063,37.7352,15.5985,0.0134,86400.0,0
"2018-07-23",32.3437,25.4184,40.2524,19.6217,0.0151,86400.0,0
"2018-07-24",34.0229,27.1329,41.4240,16.6811,0.0139,86400.0,0
"2018-07-25",33.9706,26.1618,41.0414,16.9071,0.0140,86400.0,0
"2018-07-26",30.8343,23.7466,38.3471,17.5213,0.0142,86400.0,0
"2018-07-27",31.8548,25.5232,37.8048,10.6137,0.0111,86400.0,0
"2018-07-28",27.4843,21.4316,35.7024,18.2759,0.0146,86307.0,0
"2018-07-29",26.9450,22.5382,35.1677,11.1573,0.0114,86400.0,0
"2018-07-30",28.4252,23.7917,36.1615,11.8080,0.0118,84764.0,0
"2018-07-31",29.6597,24.3424,36.4691,13.3197,0.0124,86400.0,0
