date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-08-01",28.6728,22.6290,34.5765,16.2347,0.0137,86400.0,0
"2019-08-02",28.6173,22.7664,33.8374,12.9299,0.0122,86400.0,0
"2019-08-03",27.3324,23.7865,32.8258,5.4575,0.0079,86400.0,0
"2019-08-04",26.2205,23.7300,30.5780,3.7632,0.0066,86400.0,0
"2019-08-05",28.1041,22.8787,33.9002,10.4077,0.0110,86400.0,0
"2019-08-06",29.6364,23.9019,36.2141,14.1412,0.0128,86400.0,0
"2019-08-07",30.2360,23.9889,37.0752,15.8252,0.0135,86400.0,0
"2019-08-08",30.2342,23.8974,35.7757,12.9661,0.0123,86400.0,0
"2019-08-09",30.1789,24.5716,37.0829,17.0169,0.0140,86400.0,0
"2019-08-10",30.9876,25.4976,37.3644,13.3010,0.0124,86400.0,0
"2019-08-11",30.5547,23.6735,37.4087,17.9237,0.0144,86400.0,0
"2019-08-12",30.4717,22.9023,37.2363,19.8809,0.0152,86395.0,0
"2019-08-13",29.9483,23.2326,36.4967,12.5252,0.0124,81265.0,0
"2019-08-14",27.7973,22.0372,33.4809,11.8845,0.0117,86400.0,0
"2019-08-15",28.7765,23.3129,35.1497,13.3557,0.0124,86400.0,0
"2019-08-16",29.6227,22.8511,36.7638,20.3059,0.0153,86400.0,0
"2019-08-17",30.8904,26.2458,36.4938,11.1593,0.0114,86400.0,0
"2019-08-18",30.7651,26.1393,36.1648,10.3682,0.0110,86400.0,0
"2019-08-19",30.8261,25.9674,36.9184,11.4086,0.0115,86400.0,0
"2019-08-20",30.4581,23.2581,37.1618,17.6837,0.0143,86400.0,0
"2019-08-21",30.5334,24.4841,36.7622,12.8795,0.0122,86400.0,0
"2019-08-22",29.8286,23.9779,35.8393,12.2484,0.0119,86400.0,0
"2019-08-23",27.0514,22.5138,34.1093,5.0058,0.0076,86400.0,0
"2019-08-24",25.4486,21.8623,32.3470,9.9591,0.0107,86400.0,0
"2019-08-25",27.2827,21.7208,34.8067,19.2524,0.0149,86400.0,0
"2019-08-26",30.9022,25.8120,37.7486,16.9967,0.0140,86400.0,0
"2019-08-27",25.7979,19.3801,36.4176,27.0521,0.0177,86400.0,0
"2019-08-28",25.1068,21.9287,31.1142,10.0418,0.0108,86400.0,0
"2019-08-29",28.0018,22.7319,34.1219,13.8302,0.0128,84882.0,0
"2019-08-30",25.6069,20.0779,31.8599,11.1873,0.0114,86400.0,0
"2019-08-31",23.7506,20.6838,30.8351,12.8561,0.0122,86400.0,0
