date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-10-01",17.5880,10.9293,26.6636,27.0515,0.0177,86400.0,0
"2020-10-02",17.7670,11.0425,27.0457,25.5201,0.0172,86400.0,0
"2020-10-03",16.9347,9.3646,26.3088,30.2494,0.0187,86400.0,0
"2020-10-04",15.7121,8.8745,25.3302,22.9138,0.0163,86400.0,0
"2020-10-05",15.0931,8.5433,24.4426,22.1802,0.0160,86400.0,0
"2020-10-06",16.5950,10.1772,27.2413,27.3843,0.0178,86400.0,0
"2020-10-07",16.8954,10.7603,24.7594,18.3314,0.0146,86400.0,0
"2020-10-08",16.2892,12.6173,22.2845,5.3324,0.0079,86400.0,0
"2020-10-09",14.1644,9.3255,21.6725,15.3979,0.0133,86400.0,0
"2020-10-10",13.0768,8.7131,19.6384,8.6855,0.0100,86400.0,0
"2020-10-11",8.3558,6.5854,12.3183,2.0822,0.0049,86400.0,0
"2020-10-12",12.2949,10.0966,14.6258,1.3662,0.0040,86340.0,0
"2020-10-13",10.1451,6.0531,14.4503,7.8625,0.0095,86400.0,0
"2020-10-14",10.0369,6.3571,13.1952,3.8263,0.0067,86400.0,0
"2020-10-15",7.7678,2.3789,15.1127,15.4303,0.0134,86400.0,0
"2020-10-16",8.7362,4.2347,14.9109,11.3038,0.0115,85830.0,0
"2020-10-17",13.1091,7.9526,15.8682,3.6353,0.0065,86400.0,0
"2020-10-18",10.9539,7.6782,15.1369,3.8275,0.0067,86400.0,0
"2020-10-19",13.0520,10.9482,15.4323,1.1493,0.0036,86400.0,0
"2020-10-20",10.5860,6.7751,14.3176,3.7143,0.0066,86308.0,0
"2020-10-21",8.9198,5.5962,12.1625,2.1426,0.0050,86398.0,0
"2020-10-22",4.0301,-1.0831,10.5328,13.3529,0.0124,86400.0,0
"2020-10-23",2.9989,-1.2616,9.0350,8.2831,0.0098,86400.0,0
"2020-10-24",5.3333,1.9874,11.2234,5.2961,0.0078,86400.0,0
"2020-10-25",0.9180,-1.7536,3.7815,2.5233,0.0054,86400.0,0
"2020-10-26",0.5116,-3.3576,7.8742,11.8912,0.0117,86400.0,0
"2020-10-27",3.5544,-2.0142,14.6313,27.0486,0.0177,85949.0,0
"2020-10-28",7.9840,2.3500,17.7137,24.4130,0.0169,85954.0,0
"2020-10-29",10.1781,5.1017,17.2451,14.1356,0.0128,86396.0,0
"2020-10-30",8.5503,3.2522,14.9336,6.7801,0.0089,86318.0,0
"2020-10-31",6.0902,-0.1266,13.1678,17.5498,0.0143,86400.0,0
