date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-01-01",12.7556,5.6925,19.3218,14.2638,0.0128,86400.0,0
"2019-01-02",4.9500,4.2344,7.1772,0.3443,0.0020,86400.0,0
"2019-01-03",5.7253,3.9332,7.6372,1.1604,0.0037,86400.0,0
"2019-01-04",4.4950,2.9004,6.0500,0.3310,0.0020,86400.0,0
"2019-01-05",5.9383,4.0027,10.4005,4.5517,0.0073,86400.0,0
"2019-01-06",8.7009,5.1431,10.3371,1.0800,0.0035,86399.0,0
"2019-01-07",0.9804,-1.0801,6.2580,3.3577,0.0062,86400.0,0
"2019-01-08",7.6496,0.5819,16.0171,26.5978,0.0175,86400.0,0
"2019-01-09",4.8662,-3.0189,14.4718,17.4964,0.0142,86340.0,0
"2019-01-10",-3.9637,-4.7823,-2.5231,0.3699,0.0021,86310.0,0
"2019-01-11",-3.9323,-5.7651,-0.2709,3.0607,0.0060,86400.0,0
"2019-01-12",-3.4026,-4.3265,-2.1139,0.1834,0.0015,86400.0,0
"2019-01-13",-4.0228,-4.5584,-3.3976,0.1115,0.0011,86400.0,0
"2019-01-14",-3.3759,-5.4236,-1.0489,1.6942,0.0052,62820.0,1
"2019-01-15",-0.8833,-2.5639,1.9040,1.0149,0.0034,86400.0,0
"2019-01-16",-0.1720,-3.0005,3.8936,3.5064,0.0064,86400.0,0
"2019-01-17",-0.1127,-2.0568,1.6735,0.6435,0.0027,86400.0,0
"2019-01-18",1.0290,-2.1676,6.8842,10.3823,0.0110,86400.0,0
"2019-01-19",1.1133,-0.3114,4.1026,1.4434,0.0042,81448.0,0
"2019-01-20",-1.4363,-7.6450,3.6704,7.3665,0.0093,85320.0,0
"2019-01-21",-11.7159,-14.1232,-7.6416,3.2101,0.0061,86370.0,0
"2019-01-22",-8.8589,-12.8974,-3.1115,13.6012,0.0125,86400.0,0
"2019-01-23",1.0327,-3.4182,10.0758,15.6562,0.0135,86400.0,0
"2019-01-24",7.8896,0.5384,13.2876,10.7486,0.0112,85935.0,0
"2019-01-25",-0.6388,-1.5972,0.8065,0.3682,0.0021,86400.0,0
"2019-01-26",-2.0216,-4.4332,1.8729,2.6447,0.0055,86400.0,0
"2019-01-27",2.2282,-1.6912,6.8573,7.8037,0.0095,86400.0,0
"2019-01-28",-1.3836,-6.2047,4.4779,8.2691,0.0098,86400.0,0
"2019-01-29",-2.2103,-3.3799,-0.2791,0.5344,0.0025,86400.0,0
"2019-01-30",-7.0860,-13.2275,-2.2721,5.3199,0.0078,86400.0,0
"2019-01-31",-12.7304,-15.9208,-7.0774,8.8298,0.0101,86400.0,0
