date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2021-04-01",3.8342,1.1593,7.9080,2.2805,0.0051,86400.0,0
"2021-04-02",2.4677,-1.8639,9.3513,11.5295,0.0116,86400.0,0
"2021-04-03",7.3150,0.6120,15.9702,22.1058,0.0160,86400.0,0
"2021-04-04",13.7533,6.3417,22.2311,22.2459,0.0160,86400.0,0
"2021-04-05",17.0586,9.5157,24.0181,18.7374,0.0147,86400.0,0
"2021-04-06",19.6635,13.8972,25.5081,12.1320,0.0118,86400.0,0
"2021-04-07",20.4745,13.7817,26.1685,12.4652,0.0120,86322.0,0
"2021-04-08",19.2985,14.2467,24.0058,8.5599,0.0100,86400.0,0
"2021-04-09",20.6137,15.6259,26.9899,11.5010,0.0115,86400.0,0
"2021-04-10",18.0107,15.4230,24.4391,2.8091,0.0057,86400.0,0
"2021-04-11",16.6025,11.3200,22.3031,9.5960,0.0105,86400.0,0
"2021-04-12",17.6785,11.1950,24.9262,17.0551,0.0140,86400.0,0
"2021-04-13",18.5264,14.7877,21.8199,3.4336,0.0063,86400.0,0
"2021-04-14",17.3864,12.9264,22.8017,8.0279,0.0096,86400.0,0
"2021-04-15",12.5479,9.2314,17.1210,4.3714,0.0071,86400.0,0
"2021-04-16",10.9547,6.5472,16.6995,8.7244,0.0100,86400.0,0
"2021-04-17",13.2640,10.7325,17.3196,3.5483,0.0064,86400.0,0
"2021-04-18",12.8533,7.9690,18.4488,8.0892,0.0097,86400.0,0
"2021-04-19",13.2819,8.2370,18.4252,9.9159,0.0107,86400.0,0
"2021-04-20",15.0657,8.1660,21.5289,16.4780,0.0138,86299.0,0
"2021-04-21",9.0866,3.4150,19.4353,25.7894,0.0173,86400.0,0
"2021-04-22",6.6312,0.7015,14.4032,18.7535,0.0147,86400.0,0
"2021-04-23",8.9152,4.6312,12.4007,3.5265,0.0064,86400.0,0
"2021-04-24",9.7369,7.0809,12.1592,2.0406,0.0049,86399.0,0
"2021-04-25",12.6772,9.4919,17.4348,5.0198,0.0076,86400.0,0
"2021-04-26",16.0418,7.9092,23.8178,22.4639,0.0161,86400.0,0
"2021-04-27",20.4839,14.8842,26.2796,12.5885,0.0121,86400.0,0
"2021-04-28",21.5375,17.7082,25.8418,4.9316,0.0076,86400.0,0
"2021-04-29",20.4262,17.8512,23.4296,1.9273,0.0047,86400.0,0
"2021-04-30",18.1573,12.9895,23.0010,8.0307,0.0096,86400.0,0
