date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2016-08-01",25.9895,15.9227,34.4276,25.0690,0.0170,86400.0,0
"2016-08-02",27.1424,17.4316,36.7423,23.1342,0.0164,86400.0,0
"2016-08-03",26.6369,19.4345,32.3207,11.7123,0.0116,86400.0,0
"2016-08-04",24.1282,11.9153,31.2449,15.8815,0.0136,86400.0,0
"2016-08-05",22.7410,14.2486,29.9598,14.0775,0.0128,86239.0,0
"2016-08-06",22.6742,12.6138,31.1288,24.1510,0.0167,86400.0,0
"2016-08-07",25.4715,19.0688,32.3078,14.1999,0.0128,86400.0,0
"2016-08-08",25.4084,13.5463,33.2780,22.5365,0.0162,86400.0,0
"2016-08-09",26.6342,19.7758,32.7243,11.0649,0.0115,83523.0,0
"2016-08-10",23.0101,13.6673,31.1571,20.1294,0.0153,86400.0,0
"2016-08-11",20.1845,10.3268,28.5112,25.2619,0.0171,86400.0,0
"2016-08-12",21.3520,10.3485,30.8378,32.2680,0.0193,86400.0,0
"2016-08-13",22.4009,11.7331,31.7887,29.7742,0.0186,86400.0,0
"2016-08-14",23.2703,10.2337,33.5968,39.3764,0.0213,86400.0,0
"2016-08-15",25.3431,16.8134,32.8289,14.7961,0.0131,86400.0,0
"2016-08-16",23.1022,12.3819,32.0534,25.4199,0.0172,86400.0,0
"2016-08-17",24.5816,13.8609,31.5489,21.6261,0.0158,86400.0,0
"2016-08-18",23.6193,12.6726,31.3417,22.9821,0.0163,86400.0,0
"2016-08-19",23.2746,12.1031,31.0930,22.5802,0.0162,86400.0,0
"2016-08-20",22.6012,8.8232,29.9253,19.9490,0.0152,86400.0,0
"2016-08-21",22.4610,10.9057,31.8964,32.9500,0.0196,86112.0,0
"2016-08-22",24.2940,13.8780,32.3270,18.9218,0.0148,86279.0,0
"2016-08-23",22.5718,13.9058,29.6744,16.2728,0.0137,86400.0,0
"2016-08-24",21.0230,10.6423,28.9118,15.2196,0.0134,84607.0,0
"2016-08-25",18.6263,7.7022,26.3094,23.4414,0.0165,86400.0,0
"2016-08-26",20.1247,11.2756,26.7100,17.3874,0.0142,86400.0,0
"2016-08-27",19.9235,11.2383,28.0829,23.0679,0.0163,86400.0,0
"2016-08-28",21.1342,11.8060,29.2285,25.2934,0.0171,86400.0,0
"2016-08-29",22.6509,10.9454,31.5327,29.3232,0.0184,86400.0,0
"2016-08-30",23.8020,13.6846,32.5163,29.2686,0.0184,86400.0,0
"2016-08-31",25.3471,16.8180,32.7302,20.5685,0.0154,86400.0,0
