date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-10-01",14.1928,10.9601,19.1587,6.3988,0.0086,86400.0,0
"2019-10-02",18.4653,11.9223,21.5808,2.8556,0.0057,86400.0,0
"2019-10-03",7.1967,4.8544,11.9740,1.9787,0.0048,86399.0,0
"2019-10-04",7.9777,6.0258,10.5287,2.1086,0.0049,86400.0,0
"2019-10-05",6.0364,1.3987,11.6704,11.6938,0.0116,86400.0,0
"2019-10-06",9.3840,4.0646,15.6506,14.7384,0.0131,86400.0,0
"2019-10-07",16.5488,12.4999,19.2717,1.9982,0.0051,77877.0,0
"2019-10-08",12.0066,9.9562,14.6672,1.8108,0.0046,86400.0,0
"2019-10-09",9.1511,7.4495,11.9494,0.9345,0.0033,86400.0,0
"2019-10-10",9.6433,7.2434,12.1304,2.2659,0.0051,86400.0,0
"2019-10-11",10.2072,6.8221,13.4198,3.3150,0.0062,86400.0,0
"2019-10-12",9.9579,8.1248,12.9001,1.9046,0.0047,86400.0,0
"2019-10-13",10.9874,7.9926,15.1442,3.2819,0.0062,86400.0,0
"2019-10-14",11.9397,6.9825,16.9042,8.6458,0.0100,86400.0,0
"2019-10-15",9.4419,4.7041,14.6563,7.0707,0.0090,86400.0,0
"2019-10-16",9.1629,5.2543,12.8566,5.5918,0.0080,86400.0,0
"2019-10-17",10.4398,8.9408,11.7531,0.5337,0.0044,27689.0,1
"2019-10-18",,,,-0.0000,,0.0,1
"2019-10-19",,,,-0.0000,,0.0,1
"2019-10-20",,,,-0.0000,,0.0,1
"2019-10-21",14.3551,11.1107,16.5472,2.0473,0.0086,27923.0,1
"2019-10-22",8.7816,6.9414,11.4689,1.1776,0.0040,73550.0,0
"2019-10-23",11.5480,9.2896,14.9915,2.3384,0.0052,86400.0,0
"2019-10-24",10.5975,5.1675,16.1529,11.3122,0.0114,86313.0,0
"2019-10-25",10.5355,7.5953,13.1287,2.2738,0.0051,86400.0,0
"2019-10-26",8.3596,5.2472,11.5176,2.6692,0.0056,86400.0,0
"2019-10-27",6.5826,5.4182,9.0430,0.4250,0.0022,86400.0,0
"2019-10-28",7.4260,6.2626,9.5299,1.2502,0.0039,84043.0,0
"2019-10-29",8.0405,6.8680,11.2902,1.1332,0.0042,65250.0,1
"2019-10-30",11.7033,9.7435,14.9022,3.2672,0.0061,86399.0,0
"2019-10-31",15.5804,13.1769,19.2788,4.4935,0.0072,86340.0,0
