date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-02-01",-1.6603,-4.2987,0.8039,2.6116,0.0055,86400.0,0
"2020-02-02",-2.4668,-8.9491,0.1308,5.7515,0.0082,86400.0,0
"2020-02-03",-11.6258,-13.2946,-8.9023,1.5878,0.0043,86400.0,0
"2020-02-04",-17.5812,-25.1624,-10.8430,16.8012,0.0139,86400.0,0
"2020-02-05",-13.0189,-14.7043,-9.2478,2.9348,0.0058,86398.0,0
"2020-02-06",-8.5900,-10.2352,-4.7199,3.0111,0.0059,86400.0,0
"2020-02-07",-5.7068,-7.6748,-2.4276,2.5027,0.0054,86400.0,0
"2020-02-08",-3.3147,-5.5870,-1.2329,1.7127,0.0045,86400.0,0
"2020-02-09",-10.5030,-14.8760,-5.3205,9.1915,0.0103,86400.0,0
"2020-02-10",-8.7251,-10.9631,-6.6657,0.7803,0.0030,86400.0,0
"2020-02-11",-13.2252,-19.0089,-7.3030,14.6419,0.0130,86400.0,0
"2020-02-12",-8.0070,-10.5594,-5.9649,0.5524,0.0025,86400.0,0
"2020-02-13",-7.5925,-10.9690,-3.6545,2.6663,0.0056,86400.0,0
"2020-02-14",-5.2537,-6.6587,-4.0357,0.3710,0.0021,86400.0,0
"2020-02-15",-8.4352,-12.6194,-5.3047,2.8838,0.0058,86400.0,0
"2020-02-16",-4.9738,-6.8044,-1.6436,1.5632,0.0043,82786.0,0
"2020-02-17",-8.2913,-11.7386,-3.8672,2.6555,0.0058,79166.0,0
"2020-02-18",-11.6968,-16.6304,-7.8499,5.0752,0.0077,86399.0,0
"2020-02-19",-13.6437,-18.8308,-7.5510,10.9456,0.0115,82778.0,0
"2020-02-20",-13.6264,-21.5898,-1.6170,32.6442,0.0194,86400.0,0
"2020-02-21",-9.1469,-18.4462,1.8727,38.2032,0.0215,82794.0,0
"2020-02-22",-4.2035,-10.9454,2.3199,13.3264,0.0124,86400.0,0
"2020-02-23",-5.1494,-12.9070,2.6110,22.0294,0.0160,86400.0,0
"2020-02-24",-5.5502,-8.4625,-0.2517,4.2270,0.0071,84618.0,0
"2020-02-25",-8.4013,-12.1750,-4.0322,3.3314,0.0062,86400.0,0
"2020-02-26",-9.0268,-13.3283,-3.4631,9.7231,0.0106,86400.0,0
"2020-02-27",-5.1341,-10.8323,0.6975,8.6907,0.0100,86400.0,0
"2020-02-28",-3.8270,-11.1518,3.8788,14.8398,0.0131,86400.0,0
"2020-02-29",-0.8026,-5.0668,2.9979,4.2687,0.0070,86400.0,0
