date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-05-01",1.7932,0.0212,4.2112,1.3352,0.0039,86400.0,0
"2019-05-02",4.5168,-0.7996,12.7123,17.5728,0.0143,86400.0,0
"2019-05-03",9.1468,4.1879,15.5850,13.0251,0.0123,86370.0,0
"2019-05-04",7.3270,4.5832,15.0683,5.5436,0.0080,86310.0,0
"2019-05-05",4.5610,-0.2801,10.4546,7.4450,0.0093,86400.0,0
"2019-05-06",3.5155,-2.1446,10.0576,13.0804,0.0123,86400.0,0
"2019-05-07",5.3967,0.0516,12.7360,17.2682,0.0141,86400.0,0
"2019-05-08",7.4203,4.3587,11.5477,5.6731,0.0081,86400.0,0
"2019-05-09",4.6754,-1.5774,10.1376,13.1984,0.0124,86400.0,0
"2019-05-10",8.1848,1.9789,16.7690,20.3719,0.0154,86400.0,0
"2019-05-11",9.6990,5.5697,15.8511,5.1379,0.0077,86400.0,0
"2019-05-12",10.3461,4.7037,17.7367,11.8620,0.0117,86400.0,0
"2019-05-13",14.1845,7.3136,22.9861,27.8190,0.0179,86400.0,0
"2019-05-14",16.0032,9.3196,22.3600,10.6295,0.0111,86400.0,0
"2019-05-15",16.0536,8.4666,26.5269,31.4474,0.0199,79650.0,0
"2019-05-16",12.6274,6.0544,24.0405,19.9134,0.0152,86400.0,0
"2019-05-17",6.9339,3.1470,12.8167,6.7355,0.0088,86400.0,0
"2019-05-18",5.8495,2.9700,10.0333,4.2760,0.0070,86400.0,0
"2019-05-19",5.9269,3.4932,11.1334,4.4413,0.0072,86400.0,0
"2019-05-20",9.0781,1.5840,15.4282,15.2080,0.0133,86400.0,0
"2019-05-21",11.2760,5.0237,16.0135,9.6168,0.0106,86370.0,0
"2019-05-22",8.5095,5.4251,15.3083,9.2688,0.0105,84870.0,0
"2019-05-23",9.6289,6.1619,15.8143,11.5274,0.0116,86400.0,0
"2019-05-24",9.6098,7.0176,14.0348,4.9502,0.0076,86400.0,0
"2019-05-25",10.7600,7.9232,16.5826,5.9153,0.0083,86400.0,0
"2019-05-26",11.6250,6.8821,15.6471,3.8705,0.0067,86400.0,0
"2019-05-27",8.7066,5.4071,13.9529,8.1909,0.0097,86400.0,0
"2019-05-28",13.2594,6.9175,21.1209,14.3040,0.0129,86400.0,0
"2019-05-29",18.3459,10.3175,27.4997,28.4430,0.0181,86400.0,0
"2019-05-30",23.1694,16.5303,29.6226,17.3097,0.0142,86400.0,0
"2019-05-31",18.2142,14.4920,27.6012,7.9529,0.0096,86400.0,0
