date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2021-11-01",26.3308,22.2507,29.9510,2.1814,0.0050,86237.0,0
"2021-11-02",26.1550,24.1325,29.2423,1.6390,0.0044,86390.0,0
"2021-11-03",26.3718,24.4271,29.1176,0.9801,0.0034,86315.0,0
"2021-11-04",26.5410,24.8689,29.2601,1.2753,0.0039,84574.0,0
"2021-11-05",26.6610,25.0431,29.5791,1.5177,0.0042,86357.0,0
"2021-11-06",26.5490,24.1676,29.3980,1.2223,0.0038,86357.0,0
"2021-11-07",26.4004,24.6330,29.1549,1.4717,0.0041,86222.0,0
"2021-11-08",26.0393,24.0764,29.2870,1.4495,0.0041,86334.0,0
"2021-11-09",26.5322,24.1960,29.3481,1.3802,0.0040,86400.0,0
"2021-11-10",26.6003,25.1984,29.2088,0.7498,0.0029,86370.0,0
"2021-11-11",26.7690,24.4785,29.7617,1.7544,0.0045,86359.0,0
"2021-11-12",26.7687,24.5919,29.9787,1.9604,0.0048,86368.0,0
"2021-11-13",26.6520,25.0584,29.5658,1.7121,0.0045,86287.0,0
"2021-11-14",26.7304,25.2542,29.1856,1.3246,0.0039,86315.0,0
"2021-11-15",26.8399,25.1286,30.2800,1.7876,0.0045,86380.0,0
"2021-11-16",26.4604,24.4342,29.1104,1.8928,0.0047,86381.0,0
"2021-11-17",26.3910,23.1257,31.2964,5.0300,0.0076,86306.0,0
"2021-11-18",26.0124,23.3672,29.5460,1.7954,0.0046,86257.0,0
"2021-11-19",26.0612,24.0729,29.3859,2.4543,0.0053,86318.0,0
"2021-11-20",25.8359,23.3172,29.2830,2.4022,0.0053,86254.0,0
"2021-11-21",25.9999,23.7104,29.0983,1.5129,0.0042,86320.0,0
"2021-11-22",25.8778,24.0459,28.7145,1.1634,0.0037,84584.0,0
"2021-11-23",25.7369,24.1114,28.8369,1.6448,0.0044,86321.0,0
"2021-11-24",25.7463,23.7250,28.9965,1.5635,0.0043,86379.0,0
"2021-11-25",25.5503,23.9428,28.6578,1.0462,0.0035,86400.0,0
"2021-11-26",25.6958,23.1292,29.2082,1.5908,0.0043,86389.0,0
"2021-11-27",25.2331,22.5148,28.9704,2.8718,0.0058,86096.0,0
"2021-11-28",26.0051,23.2974,29.5175,2.1108,0.0049,86352.0,0
"2021-11-29",25.6980,24.8308,28.1105,0.6434,0.0035,54050.0,1
"2021-11-30",26.7718,25.2581,28.7099,0.7800,0.0042,44950.0,1
