date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2022-01-01",-19.6347,-21.8461,-16.3937,1.1017,0.0073,20850.0,1
"2022-01-02",-14.2713,-23.7844,-8.4477,26.0869,0.0216,55860.0,1
"2022-01-03",-8.3087,-9.8670,-5.3698,1.1944,0.0058,36060.0,1
"2022-01-04",-10.0690,-12.0420,-5.2952,3.4907,0.0073,64950.0,1
"2022-01-05",-11.2311,-12.9177,-8.5064,1.5209,0.0055,50970.0,1
"2022-01-06",-9.2873,-9.9250,-6.6965,0.1888,0.0029,23040.0,1
"2022-01-07",-4.5193,-5.0914,-3.6712,0.1273,0.0149,570.0,1
"2022-01-08",-6.9463,-11.9373,-3.4439,1.4929,0.0109,12480.0,1
"2022-01-09",-11.8043,-14.3633,-8.4716,2.5976,0.0091,31440.0,1
"2022-01-10",-4.5960,-11.5143,0.5432,6.8437,0.0090,85230.0,0
"2022-01-11",-3.4828,-5.8861,-1.4382,0.7017,0.0061,18600.0,1
"2022-01-12",-2.1546,-5.0498,0.9635,1.7736,0.0193,4740.0,1
"2022-01-13",-0.9342,-5.4366,3.2152,5.7142,0.0087,75900.0,0
"2022-01-14",-4.9571,-11.3267,2.9630,20.7352,0.0183,62100.0,1
"2022-01-15",-8.8931,-15.5972,-1.8574,21.0413,0.0156,86070.0,0
"2022-01-16",-4.2233,-5.7119,-1.6713,0.4768,0.0054,16530.0,1
"2022-01-17",-2.8574,-5.1365,0.6463,1.7745,0.0074,32100.0,1
"2022-01-18",-4.3759,-7.7191,-0.3536,3.4214,0.0070,69840.0,1
"2022-01-19",-8.4637,-11.4163,-5.4931,1.3246,0.0039,85031.0,0
"2022-01-20",-12.0405,-14.5324,-7.1488,1.6266,0.0049,67890.0,1
"2022-01-21",-10.0882,-11.2039,-5.8838,0.5808,0.0036,44670.0,1
"2022-01-22",-9.4411,-13.1681,-4.5958,6.0992,0.0111,49650.0,1
"2022-01-23",-4.9332,-9.0576,-1.7889,2.7516,0.0061,73980.0,0
"2022-01-24",-8.2057,-10.9565,-4.0880,1.3057,0.0047,58244.0,1
"2022-01-25",-13.2980,-17.0383,-7.5367,5.4189,0.0090,66180.0,1
"2022-01-26",-11.9008,-16.8188,-7.5506,4.7668,0.0108,41100.0,1
"2022-01-27",-15.0431,-16.7494,-10.3272,3.0325,0.0075,53910.0,1
"2022-01-28",-11.3808,-16.2436,-4.6039,11.8338,0.0139,61650.0,1
"2022-01-29",-3.4275,-9.4344,-0.0183,3.8588,0.0085,53620.0,1
"2022-01-30",-1.9947,-5.8777,1.7713,2.5248,0.0056,79560.0,0
"2022-01-31",-2.5395,-4.8253,-0.5294,1.1911,0.0070,24270.0,1
