date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2021-01-01",-1.7160,-3.2151,2.2636,2.0561,0.0049,86400.0,0
"2021-01-02",-0.5616,-3.4643,5.5684,7.8143,0.0095,86400.0,0
"2021-01-03",2.1947,-2.3354,9.6558,14.8323,0.0131,86400.0,0
"2021-01-04",4.7524,1.2304,10.8381,9.8670,0.0107,86400.0,0
"2021-01-05",6.0231,1.7085,11.7234,7.0700,0.0091,84749.0,0
"2021-01-06",5.6977,2.4028,7.9401,2.3450,0.0052,86400.0,0
"2021-01-07",2.1928,1.1075,4.5182,0.6444,0.0027,86400.0,0
"2021-01-08",-1.6913,-5.0018,2.2936,5.0122,0.0076,86400.0,0
"2021-01-09",-2.1332,-4.9306,0.9813,2.6520,0.0055,86400.0,0
"2021-01-10",-2.8845,-5.6278,1.0335,4.2111,0.0070,86400.0,0
"2021-01-11",0.7341,-4.2283,8.2991,15.2038,0.0133,86399.0,0
"2021-01-12",3.2877,-2.5142,12.5009,20.4532,0.0155,85252.0,0
"2021-01-13",6.2031,1.9686,13.2717,12.2613,0.0119,86400.0,0
"2021-01-14",7.9422,4.3776,13.3065,4.1690,0.0070,85650.0,0
"2021-01-15",1.1673,-1.2146,6.3659,4.7005,0.0074,85140.0,0
"2021-01-16",-0.4580,-4.9844,5.7077,8.3750,0.0099,85499.0,0
"2021-01-17",2.5173,-1.5943,8.1929,9.6239,0.0106,86400.0,0
"2021-01-18",4.0070,-0.7090,10.1175,9.2496,0.0103,86400.0,0
"2021-01-19",1.5936,-3.8673,8.2821,13.3749,0.0124,86400.0,0
"2021-01-20",4.2320,-2.1688,13.1081,23.5542,0.0165,86400.0,0
"2021-01-21",5.2156,-1.8286,13.8963,22.6076,0.0162,86400.0,0
"2021-01-22",0.1412,-3.9484,9.7454,8.8546,0.0101,86400.0,0
"2021-01-23",-3.2355,-7.7239,4.8091,16.9073,0.0140,86400.0,0
"2021-01-24",1.7940,-1.2602,5.0014,3.3116,0.0062,86400.0,0
"2021-01-25",1.2698,0.2447,2.0001,0.2441,0.0029,28714.0,1
"2021-01-26",-5.9179,-7.4790,-1.3163,1.0673,0.0055,35460.0,1
"2021-01-27",-6.4113,-7.6896,-4.3649,0.8327,0.0031,86400.0,0
"2021-01-28",-3.9186,-5.7451,0.7093,3.5286,0.0064,85770.0,0
"2021-01-29",2.1042,-3.7319,10.3938,20.6135,0.0154,86400.0,0
"2021-01-30",7.7422,2.1969,12.0273,4.5412,0.0073,86250.0,0
"2021-01-31",-0.1464,-1.2687,2.2033,0.6405,0.0027,86340.0,0
