date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2021-11-01",-0.2246,-1.4337,1.3095,0.2681,0.0018,86400.0,0
"2021-11-02",0.7879,-1.0076,5.4650,4.4021,0.0071,86400.0,0
"2021-11-03",6.0054,-0.3328,13.0155,14.4899,0.0130,86400.0,0
"2021-11-04",8.1769,0.9407,16.0716,20.7336,0.0155,86400.0,0
"2021-11-05",13.2069,6.4068,20.6081,16.9302,0.0140,86397.0,0
"2021-11-06",11.7925,1.0013,19.8292,24.2381,0.0167,86400.0,0
"2021-11-07",14.4289,6.7918,21.7554,17.8856,0.0144,86400.0,0
"2021-11-08",6.6183,-0.0942,19.4360,20.8555,0.0155,86400.0,0
"2021-11-09",4.3011,-1.9577,9.8582,10.7080,0.0111,86400.0,0
"2021-11-10",8.0981,5.0796,10.3933,1.7583,0.0045,86010.0,0
"2021-11-11",3.9057,-1.1566,10.9828,11.0305,0.0113,86400.0,0
"2021-11-12",3.1893,-5.9633,14.1195,30.7593,0.0189,86393.0,0
"2021-11-13",10.6908,0.3894,17.4884,18.4504,0.0146,86370.0,0
"2021-11-14",6.9873,-1.2165,18.6949,52.3465,0.0246,86340.0,0
"2021-11-15",16.0757,11.2000,21.5250,6.5045,0.0087,86400.0,0
"2021-11-16",14.5836,6.7946,18.6808,5.3602,0.0079,86400.0,0
"2021-11-17",1.0664,-5.3506,12.6684,21.7473,0.0159,86400.0,0
"2021-11-18",-2.1453,-10.0444,5.3347,17.1350,0.0141,86400.0,0
"2021-11-19",7.4906,-1.2602,15.7375,20.9341,0.0156,86400.0,0
"2021-11-20",7.7301,4.0453,14.1480,3.2847,0.0062,86400.0,0
"2021-11-21",2.4253,-2.6428,8.0299,8.8076,0.0101,86400.0,0
"2021-11-22",6.9463,-0.7154,15.8400,20.0217,0.0152,86400.0,0
"2021-11-23",9.6342,2.8578,18.1175,18.0194,0.0144,86400.0,0
"2021-11-24",5.4843,-2.6007,14.7874,18.9104,0.0148,86400.0,0
"2021-11-25",-0.9858,-8.8822,13.2364,44.9336,0.0228,86400.0,0
"2021-11-26",10.2380,2.8456,18.2260,19.2595,0.0149,86400.0,0
"2021-11-27",8.4639,2.1940,14.9023,8.1157,0.0097,86400.0,0
"2021-11-28",4.9481,-2.4472,18.3138,42.4677,0.0222,86400.0,0
"2021-11-29",14.8473,7.5704,20.6291,9.2885,0.0104,86400.0,0
"2021-11-30",8.0918,1.6111,14.1881,9.4020,0.0104,86400.0,0
