date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-10-01",27.8532,23.5620,32.4238,6.0950,0.0084,86400.0,0
"2019-10-02",27.5318,22.6267,33.2334,9.2422,0.0103,86400.0,0
"2019-10-03",26.9036,20.5473,33.5956,13.4169,0.0125,86400.0,0
"2019-10-04",24.5135,17.7958,30.7839,14.5501,0.0130,86400.0,0
"2019-10-05",25.5953,20.4709,32.7516,16.8162,0.0140,86400.0,0
"2019-10-06",26.5521,21.0488,33.7839,15.6278,0.0134,86400.0,0
"2019-10-07",18.0300,12.1631,25.8737,15.3205,0.0133,86325.0,0
"2019-10-08",17.4779,10.0241,25.0557,21.6249,0.0158,86400.0,0
"2019-10-09",20.5530,14.7765,29.8475,29.9177,0.0187,85106.0,0
"2019-10-10",26.3495,23.2066,30.7629,4.1329,0.0069,86400.0,0
"2019-10-11",11.6387,4.8993,23.8460,19.9087,0.0152,86400.0,0
"2019-10-12",8.7263,-0.3054,18.4028,37.4279,0.0208,86400.0,0
"2019-10-13",15.7923,8.9461,25.6328,34.0102,0.0198,86400.0,0
"2019-10-14",18.6930,14.0128,25.3660,15.0930,0.0132,86400.0,0
"2019-10-15",23.9838,19.7796,31.1221,16.5499,0.0138,86400.0,0
"2019-10-16",16.7248,8.9545,28.7875,16.8723,0.0140,86400.0,0
"2019-10-17",13.6191,5.0812,22.7113,32.1423,0.0193,86400.0,0
"2019-10-18",15.1302,7.4550,23.9950,28.8977,0.0183,86400.0,0
"2019-10-19",19.6295,13.7533,25.9083,12.7986,0.0122,86400.0,0
"2019-10-20",19.3400,10.9948,30.3549,41.7996,0.0220,86400.0,0
"2019-10-21",17.8377,8.2519,26.8282,19.7242,0.0151,86400.0,0
"2019-10-22",13.6476,3.8210,22.7483,33.8454,0.0198,86400.0,0
"2019-10-23",16.7635,8.7302,26.5528,36.0041,0.0206,84791.0,0
"2019-10-24",16.6820,8.9756,24.0661,11.9251,0.0117,86400.0,0
"2019-10-25",6.7348,4.9827,9.0091,0.5815,0.0026,86400.0,0
"2019-10-26",10.4335,6.8354,18.6907,19.5210,0.0150,86322.0,0
"2019-10-27",14.1219,6.0651,23.9877,39.0943,0.0213,86400.0,0
"2019-10-28",10.0167,5.9783,19.8742,11.4654,0.0115,86400.0,0
"2019-10-29",5.6478,4.1281,8.7727,1.8118,0.0046,86400.0,0
"2019-10-30",4.0837,2.4188,4.7286,0.2673,0.0018,86370.0,0
"2019-10-31",2.1188,-3.6727,9.8637,17.6120,0.0143,86400.0,0
